Protein IDs,Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],RIPA sample avg,SMA200P sample avg,SMA200CB sample avg,SMA300CB sample avg,ChloroSMA20 sample avg,ChloroSMA40 sample avg,ChloroSMA60 sample avg,ChloroSMA80 sample avg,NP40 sample avg,AASTY645 sample avg,AASTY650 sample avg,AASTY1150 sample avg,AASTY1145 sample avg,AASTY80 sample avg
Q9H444,Q9H444,Charged multivesicular body protein 4b,CHMP4B,24.95,42881421.91864252,10604337.590640513,19069737.015883993,19063858.11775699,7064498.982159748,5956530.815683863,14016000.0,12825921.71034436,17761270.423162762,3742464.9355336423,47079108.941931635,6173192.544636467,8465531.266313864,2241576.2224079515
O00746,O00746,"Nucleoside diphosphate kinase, mitochondrial",NME4,20.658,36583542.78182273,8222333.339705868,18761652.334687904,18151364.82971651,12871426.423250187,14035330.728083814,5751900.0,10676047.098985506,15311713.125026224,13761530.256222362,43849489.44089444,16279107.477183754,15451942.631026458,43416652.94239351
A0A0A0MT16;Q86UQ4;F5H7B7;H0Y4D2;H7C0U5,A0A0A0MT16;Q86UQ4,ATP-binding cassette sub-family A member 13,ABCA13,576.15,56192279.084033705,67107448.67744093,87118005.43392645,45700745.79604014,59321343.75658644,55446897.7854184,79620499.99999999,103365866.38431329,100519535.45482467,99995921.25152746,118765797.30596301,142939975.78987962,62624833.20509694,37032723.75960187
A0A140TA86;Q5XKP0;K7EIR2;A0A140TA84,A0A140TA86;Q5XKP0;K7EIR2;A0A140TA84,Protein QIL1,QIL1;C19orf70,15.436,39573423.46857253,5154579.68474173,3809260.528168088,96663.85851321545,8493662.244492177,1316465.1597983295,0.0,17258457.12241592,11389083.714044942,11899467.893262481,315815.9157652208,9180361.166820057,2962114.9397120723,31237902.201205697
Q15738,Q15738,"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",NSDHL,41.9,45515884.60181682,61577656.676618665,75338364.44320585,59692772.8428071,83854097.49198665,63256472.56629096,57251000.0,55754584.9720144,41174625.5959057,52542222.137063876,38540082.93238115,65355221.5449129,65161405.61183944,47456454.8580882
P11310,P11310,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADM,46.588,55307197.66883296,20038521.517572254,35168178.625878654,42126974.897932455,21109236.582234826,16595195.9706352,16906000.0,61086019.178620584,32286636.0552537,37351005.270400375,27000369.20060148,38184134.27561515,22054781.161576014,54529364.948035225
Q6Y7W6,Q6Y7W6,PERQ amino acid-rich with GYF domain-containing protein 2,GIGYF2,150.07,39654951.13655911,17489309.60355535,109974256.16406095,238160748.17856553,36206365.018647365,35894678.35406446,25224500.0,289543846.00497866,104811635.04396138,274798654.24164927,77618220.21495512,223363196.6535646,28620838.735425014,331897735.31665856
P48739,P48739,Phosphatidylinositol transfer protein beta isoform,PITPNB,31.54,48928856.585176736,27587164.563503217,57438856.46372674,39430587.44678238,38606217.91371807,16010290.231152372,27616000.0,59259740.638307035,23503304.2744528,48549862.99408858,17348501.934065662,28405013.618141495,29702592.944100544,23668520.57522024
P50995;P27216,P50995,Annexin A11,ANXA11,54.389,48925126.56115121,93932069.50295508,69063796.20110357,56238592.95244989,87520734.90644951,83205850.21581225,88001500.0,44070524.5569509,74437690.26468912,83744654.43150568,107355423.56221047,77557139.8743801,91888025.07718538,34023498.32687909
Q9NP80,Q9NP80,Calcium-independent phospholipase A2-gamma,PNPLA8,88.476,42432220.453853704,85614883.1616945,51428827.36484228,22310158.742494382,51962477.32120834,80286135.5574062,32259500.0,12665404.068463176,11155216.0495993,23949410.47930294,19119037.030168913,32093348.826360825,86870051.69875121,6778645.765525404
O43169;H3BUX2;J3QR91;A0A8I5QJ67;A0A8I5KVH4,O43169;H3BUX2;J3QR91;A0A8I5QJ67,Cytochrome b5 type B,CYB5B,16.694,54657640.62781567,62617979.91947705,14333013.825539758,27327058.92614476,63936150.1901095,47403240.3577775,1496185.0,58655769.588894166,84468995.11701177,63857210.917766616,24847505.09989007,82707946.68274552,91548458.03050339,57731823.47131524
Q9NUP9;G3V1D4,Q9NUP9;G3V1D4,Protein lin-7 homolog C,LIN7C,21.834,44350518.524126254,19451164.853928447,31760740.279080883,37850946.74814806,18591662.297483236,13202501.979684396,29472000.000000004,33071006.303372916,39516507.2492918,37050055.88484442,101386383.11475888,34101567.59257384,37651220.408211835,11224381.915278353
A0A2R8Y543;A0A2R8YCH5;A0A2R8Y5A3;P35222;A0A2R8Y804;A0A2R8Y7Z0;B5BU28;A0A2R8Y750;B4DGU4;A0A2R8Y5Z1;A0A2R8Y5C3;A0A2R8Y815,A0A2R8Y543;A0A2R8YCH5;A0A2R8Y5A3;P35222;A0A2R8Y804;A0A2R8Y7Z0;B5BU28;A0A2R8Y750;B4DGU4;A0A2R8Y5Z1;A0A2R8Y5C3,Catenin beta-1,CTNNB1,78.404,46184091.76296175,56046664.76432829,43598250.997904144,31918531.77550342,81856032.8182181,66016722.18255406,72002500.0,51586122.94121663,49811436.51291506,51486420.88091344,61398985.71635424,54063124.056878194,54860767.3272867,32942261.48308692
Q9HD20,Q9HD20,Manganese-transporting ATPase 13A1,ATP13A1,132.95,53008970.00853143,71197346.91652146,88018137.5413452,51386062.42068494,97528972.3998089,75063504.98850553,75859500.0,71591492.86127242,38969458.309962,41270428.44464093,32722370.270921286,61683963.6448195,72137964.93457867,49738342.25332027
Q8N5K1;D6RCF4;A0A2R8Y540;I3L1N9,Q8N5K1;D6RCF4,CDGSH iron-sulfur domain-containing protein 2,CISD2,15.278,44057978.06840968,44148342.64646921,55451231.84206179,48617763.24683498,45700211.222314164,46419972.890375294,61221500.0,21859754.662255164,34418825.76811204,34601390.060720876,31660488.969218627,63949795.42084706,60657052.021616735,48598484.13486467
P62273,P62273,40S ribosomal protein S29,RPS29,6.6767,44031867.900230974,15013292.289093655,38601400.51490039,159675448.00365058,53048201.224950016,58270331.66366266,92071000.0,130979897.44599007,122666814.59217972,85074496.65756236,245130965.6084595,148941014.53472745,39856107.401851036,48608616.207028724
Q15836;K7ENK9;K7EKX0;P23763,Q15836;K7ENK9;K7EKX0,Vesicle-associated membrane protein 3,VAMP3;VAMP2,11.309,46075921.06622139,96778259.50533122,92384150.69126937,46355867.632837944,95753554.70217595,86658719.69436416,78587500.0,81331228.68810198,54548755.86963455,39305405.98601084,76340987.83318731,46376155.318321586,57913586.73343355,27978269.84214283
P42765,P42765,"3-ketoacyl-CoA thiolase, mitochondrial",ACAA2,41.924,42987461.17308259,13145690.084541239,23987288.782358944,21476224.47925209,9922889.485840736,12457770.14513301,9153900.0,44011813.824122764,17059214.85572917,19879654.235524677,7274986.306561432,17057469.38074473,9387879.435860345,33502420.32987082
Q3ZCQ8;M0R0C3;M0R2F8;M0R003;M0R047;M0R1Y4;M0QXC3;M0R2Z3;M0R303;M0R2D2;M0R2Q2,Q3ZCQ8;M0R0C3;M0R2F8,Mitochondrial import inner membrane translocase subunit TIM50,TIMM50,39.646,43758510.42521714,30585143.36659629,31038228.12920498,22302907.14020532,31193609.10479,31288244.77819919,28403500.0,28208633.377127696,37495198.190113544,27835339.757221613,41210953.68514118,35802758.159501515,33424694.40163803,29982972.691744108
Q96IX5,Q96IX5,Up-regulated during skeletal muscle growth protein 5,USMG5,6.4575,43339149.15263256,21792792.083960917,33625749.83328077,34350235.74310269,11853840.17168795,10630842.341563191,6551150.0,16037398.796043484,25757688.99340756,25306656.80235025,27817151.22499275,21799365.496239476,21178606.22874471,21175307.103423707
Q92665,Q92665,"28S ribosomal protein S31, mitochondrial",MRPS31,45.318,44730980.974730305,16476584.324463677,36522674.0440441,37889017.660165645,22122024.407587245,23173580.27518897,18526500.0,96304963.88833356,25881581.152366426,30523348.857387308,27447238.859235182,40375116.57347374,15046038.501723798,54907870.21530651
P11233;H7C3P7;C9JPE8,P11233;H7C3P7;C9JPE8,Ras-related protein Ral-A,RALA,23.567,46930629.42864283,58205905.45120681,60231500.570384264,59942348.82158903,80852202.05512401,68656019.06873891,75587500.0,39055128.97599404,72741103.11985968,50992863.88860166,44982507.73601201,50914359.11604195,23181854.76332903,45068180.705133624
O75439,O75439,Mitochondrial-processing peptidase subunit beta,PMPCB,54.366,44116059.87109294,30497549.829423666,48051928.19138978,40326160.329481706,33279325.0306579,31004818.23159794,45647500.0,53623510.28680583,33667552.76766739,31902051.101334255,55463573.66578969,36191539.42960246,28029716.217023082,41652224.94696827
P30041,P30041,Peroxiredoxin-6,PRDX6,25.035,41592965.048109464,61544659.111245416,56349072.07906063,44333274.89438001,46784655.54573321,51940472.122901484,29512000.0,39309333.957494594,39622862.16200534,100222518.43594606,67910607.41357961,55287603.38420547,62653075.72542059,46505487.513548106
Q14165;F5H1S8;H0YG07;F5GX14,Q14165;F5H1S8;H0YG07,Malectin,MLEC,32.233,45568104.93817424,32350213.13619801,43334112.93200979,44438423.12757142,24155277.540227797,21077066.287166163,12791500.0,10722953.227021605,40572136.32973585,21896369.17685026,15354337.998663526,14073009.944898807,27692776.381533984,7840704.044149906
Q8WVM8;G3V5F3,Q8WVM8,Sec1 family domain-containing protein 1,SCFD1,72.379,44897233.47415392,41408344.80902154,45301110.719895564,25826581.552499387,51282380.3797367,43807754.97361094,35829000.0,31270960.218152784,32634552.392056003,38363611.438271016,12253023.765749235,41095996.9845768,42198922.98311735,34035801.55736401
P56134;C9JU26,P56134;C9JU26,"ATP synthase subunit f, mitochondrial",ATP5J2,10.918,41433106.87558675,41238557.33628283,69239697.25583148,35295965.54163471,33857055.54632008,33561674.699769266,21594000.0,35657401.45913161,32300213.278153304,38368568.25168017,28999965.415500764,38798917.3681486,42227165.503441,46868794.67257331
Q9Y679,Q9Y679,Ancient ubiquitous protein 1,AUP1,45.786,44234354.91875975,40128639.228273585,35229486.15961118,30999391.18536463,42416168.324314184,31829824.16660921,53151499.99999999,27906960.14355333,39841794.88126143,23589475.014178015,33078055.237995867,32763724.0070489,35680155.21074051,27620752.43863993
O14654,O14654,Insulin receptor substrate 4,IRS4,133.77,43261884.36924658,50521072.45364444,53024141.06737953,38251597.77461881,67106950.22955776,60993272.47761306,76108499.99999999,68064476.81573527,35370928.523946635,36139418.449962154,85363745.39795922,48139114.87208773,44616614.08338124,52525385.81787424
Q9Y6X5,Q9Y6X5,Bis(5-adenosyl)-triphosphatase ENPP4,ENPP4,51.641,43427071.14752004,11918240.648229832,20575266.694721363,29597414.74281237,4570149.080263678,17013415.60946294,21547500.0,19061001.536692567,87358680.72414373,13155028.729801942,14336044.272926006,8389681.80058953,10394495.404419009,12664800.717286082
O43402;M0R1B0,O43402;M0R1B0,ER membrane protein complex subunit 8,EMC8,23.773,44909489.26738067,41879310.0602579,47462344.52586852,24659073.58396018,46242753.279104345,48066975.986017786,90211500.0,31119811.310233537,40951732.853303894,29829394.98010533,51085415.071071684,39087414.87138239,32729140.23831843,31617131.187917273
Q9Y2B0,Q9Y2B0,Protein canopy homolog 2,CNPY2,20.652,45689064.28871643,15767436.64680588,27854820.11595319,23443825.9003513,19189866.09830731,24152635.458459098,18161500.0,52091409.992897086,45590051.62638045,46925444.428287715,31317738.00094676,26885787.21950031,37722155.11042006,11822680.77656549
Q8N5G2;A0A3B3ITD2,Q8N5G2,Macoilin,TMEM57,76.177,39552641.906144574,54540775.871840075,39659671.681292765,35063309.968193926,64396799.106252104,54988360.569897905,110120000.0,63480042.99702751,65363579.62678841,25557329.937613335,100612283.28641655,37671815.03183727,43590688.11255478,40315515.14075399
O00767,O00767,Acyl-CoA desaturase,SCD,41.522,60783938.65946108,30667937.257896435,40709348.33361049,82168509.83756843,35294664.03878179,28799988.365893126,13051000.0,37783479.48622715,60442967.76092429,56033235.009513,27703332.035528883,36984362.543023266,71661126.10306777,71436898.51207311
P61421;F5GYQ1,P61421;F5GYQ1,V-type proton ATPase subunit d 1,ATP6V0D1,40.329,43359930.7150605,39176509.47832187,24292279.438488163,14883913.69830268,14214218.013805877,4950517.013968441,36250500.0,25361787.417227156,42646057.12765007,12475166.364925997,11748791.822425507,6369109.23700883,16771459.452659208,130877.42358191132
Q9Y265,Q9Y265,RuvB-like 1,RUVBL1,50.227,43194743.93678704,43760171.28653301,53710556.25814188,42801373.91081536,51819804.1152364,40659975.217196666,32117500.0,39886447.96954991,45049225.580879636,53173153.67242942,24562957.126230404,57030215.50701306,45468487.31267825,54642265.18072035
P09669,P09669,Cytochrome c oxidase subunit 6C,COX6C,8.7813,37598109.31676687,66169717.86510663,107238335.85029612,58744021.5433213,69719853.24834442,79156039.90025727,53425000.0,68669072.44741227,98101092.62583306,28872021.875936728,39001179.98969784,38242269.79263958,28860571.756776907,48024574.61871528
Q9NQC3;A0A0U1RQR6;H7C106,Q9NQC3,Reticulon-4,RTN4,129.93,46331694.14225773,73885148.60510601,72683805.52934778,73965739.04825617,86033222.78140569,72525904.67636654,71261500.0,41308621.784971915,66990583.50425739,43474794.17931316,104323047.54291464,77398720.5904885,103453008.74832003,34886171.8997039
P15924,P15924,Desmoplakin,DSP,331.77,45547856.23632137,35059013.275474615,49739317.78804682,34955744.534239486,33646564.58324937,46205748.15451533,56546000.0,88042365.1161694,26891952.823145147,29112073.268180188,87435772.00615367,34267980.510056295,38664667.12587203,63014251.66598661
Q9NRG9;F8VZ44,Q9NRG9;F8VZ44,Aladin,AAAS,59.573,43326360.49883074,72743432.84319164,82635106.89258699,35257894.62961713,88188675.8348563,92283924.2753163,127784999.99999999,50240148.16201837,43509907.93463725,43480459.10892363,80985586.80324121,65061637.18393948,71086423.65462145,53435101.154317856
Q9UKZ4,Q9UKZ4,Teneurin-1;Ten-1 intracellular domain;Teneurin C-terminal-associated peptide,TENM1,305.01,25408230.94316246,51774979.93782786,12668313.746039802,34783518.97987423,59473613.814978026,44037023.58137119,0.0,40616584.63631685,69499541.15257968,53035071.01317433,2669706.6928677885,56349303.2638643,51939965.28358293,0.0
H7C4K3;A0A7I2V2F9;E7EUI6;P05556;A0A7I2V348;A0A7I2V5Z8;A0A7I2V5T3;E7EQW5,H7C4K3;A0A7I2V2F9;E7EUI6;P05556;A0A7I2V348;A0A7I2V5Z8;A0A7I2V5T3,Integrin beta;Integrin beta-1,ITGB1,82.23,47410736.806786045,39768065.832104094,41675371.715601586,40763673.66758853,49303509.41080742,54961281.600477405,75175000.0,50187058.66956739,50413925.7790849,33049199.347453438,53418708.45508093,44366846.51116437,39372700.54235791,36154128.3590907
Q9Y241;C9JAW5;C9JNU6;A0A8Q3SID1;A8MV81,Q9Y241;C9JAW5;C9JNU6,"HIG1 domain family member 1A, mitochondrial",HIGD1A,10.143,36003257.615565285,15081687.242776388,40016057.53158841,21847264.796375837,17968506.6803681,13148705.093769,18297500.0,33269623.463365976,14244769.692165827,18595839.562553022,18698035.369140636,13025843.944496078,16128449.513197554,14821122.789627958
Q9BTV4;V9GY05,Q9BTV4,Transmembrane protein 43,TMEM43,44.875,39833459.42920947,41058570.616065115,41685685.13249117,49015997.07254271,61601555.89149233,48369658.68865138,43455500.0,26181239.347764563,35403174.42833319,33093810.668135848,21561622.70406108,52391001.24846273,59716510.41455944,43644624.56608463
Q8WXI7,Q8WXI7,Mucin-16,MUC16,1519.2,50765094.12688762,85644280.99266338,109678604.87989286,151506518.02502063,166492593.67748588,96693584.00672592,153660000.0,69356112.93795429,60614945.917652585,150586575.1377861,182595728.097287,175003893.5107468,124018817.96632141,119822609.13149273
P09429,P09429,High mobility group protein B1,HMGB1,24.893,41108061.92479057,45286458.67397924,59245996.28982396,83265314.68378928,40639471.046358615,50470986.71568228,30012500.0,47122858.08174992,50359616.88748649,138455128.37697506,104936765.78610332,96414121.51522009,97997604.70626843,70674821.94144852
P36957,P36957,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial",DLST,48.755,42400248.819349155,7974911.594979916,32433404.247323792,16235793.65504133,10488719.904502569,22949125.70643682,25555000.0,52920855.23966056,43844812.766160764,25179904.00231609,31802762.95604846,17429464.020304866,10768478.917727962,22003242.14311463
Q9UJS0,Q9UJS0,Calcium-binding mitochondrial carrier protein Aralar2,SLC25A13,74.175,49723351.70261461,42652053.04572595,54549953.79943308,48703573.87392223,46320807.67878406,37234184.70806526,34861500.0,38010202.84810602,36326425.585506134,31867353.407470156,22693347.59929838,36222060.57604029,37722811.91321829,58077761.36377351
Q14254;E7EMK3;J3QLD9;K7EKW9,Q14254;E7EMK3;J3QLD9,Flotillin-2,FLOT2,47.064,46581605.751968235,39753666.89448668,47543132.95817027,53863088.902590856,40145553.04182794,38443712.00884764,29899000.0,30808144.760433108,38638513.5017842,22260340.90432264,25412720.847568586,26469100.901227634,24698412.424429093,52897377.610182926
Q8TEM1;A0A8Q3WKI1,Q8TEM1,Nuclear pore membrane glycoprotein 210,NUP210,205.11,41614279.47111249,46049002.41196828,35155573.338569164,24300119.270651538,58044962.38477465,50820004.54376874,45887500.0,54919518.48487376,32407699.626108482,29074543.109510854,38874426.80143126,43576930.17359479,46618549.01236912,39836412.871282496
P48449,P48449,Lanosterol synthase,LSS,83.308,44466682.12949276,53090082.90688529,35856312.71945594,20235596.187631488,56044978.34052217,69871563.9182814,27762500.0,22814116.361844465,36990578.072344996,22474900.113319006,67623472.64015941,18908213.565217778,36219390.308082715,18852167.700095158
A0A3B3IRT8;P43307;C9J3L8;C9J5W0;E9PAL7;C9IZQ1;C9JBX5;C9JY01,A0A3B3IRT8;P43307;C9J3L8;C9J5W0;E9PAL7;C9IZQ1,Translocon-associated protein subunit alpha,SSR1,32.449,36719955.08904211,3761182.492389587,4903571.356913516,2963608.995502071,5684279.667167471,7927759.438521153,0.0,11092268.719801154,23621539.2572035,15248574.278969452,2121693.16359688,8192602.397876678,5318920.420580568,6357513.42322108
P29966,P29966,Myristoylated alanine-rich C-kinase substrate,MARCKS,31.554,43800606.410648115,1723012.8726441844,1207300.040446878,1722013.8235762613,5091386.124682261,10815280.211060606,1959050.0,236279.47052004712,45976436.76139829,9567641.24235478,24507340.93137874,4548595.521388484,4257461.418370169,3485505.1963771465
