Protein IDs,Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],RIPA sample avg,SMA200P sample avg,SMA200CB sample avg,SMA300CB sample avg,ChloroSMA20 sample avg,ChloroSMA40 sample avg,ChloroSMA60 sample avg,ChloroSMA80 sample avg,NP40 sample avg,AASTY645 sample avg,AASTY650 sample avg,AASTY1150 sample avg,AASTY1145 sample avg,AASTY80 sample avg
Q9NTJ5;A0A5F9ZHN7;E9PGZ4,Q9NTJ5;A0A5F9ZHN7;E9PGZ4,Phosphatidylinositide phosphatase SAC1,SACM1L,66.966,25317500.0,26138000.0,42411500.0,21566000.0,40756000.0,41108500.0,75134000.0,15616000.0,36592000.0,16273000.0,38448000.0,21743000.0,26427500.0,14738500.0
O75976,O75976,Carboxypeptidase D,CPD,152.93,26419500.0,33167000.0,32345500.0,16936000.0,32177500.0,31778500.0,44493500.0,15137000.0,26695000.0,15895500.0,39317000.0,20560000.0,26207000.0,15363500.0
Q8TBA6;H0YK03,Q8TBA6,Golgin subfamily A member 5,GOLGA5,83.023,25270500.0,19213500.0,20807500.0,11692000.0,21363500.0,22240500.0,38235500.0,28600000.0,20806000.0,9194400.0,14654500.0,11923500.0,15050000.0,10528500.0
A0A669KB05;A0A669KB62;C9JZR2;O60716,A0A669KB05;A0A669KB62;C9JZR2;O60716,Catenin delta-1,CTNND1,102.29,25407500.0,25707000.0,27807500.0,23568500.0,35583000.0,31978500.0,46944500.0,22164000.0,21053000.0,18262000.0,33215000.0,20783000.0,22900000.0,16542000.0
Q9BRK5,Q9BRK5,45 kDa calcium-binding protein,SDF4,41.806,26303500.0,8231800.0,8632650.0,6214950.0,3640550.0,18519500.0,5486100.0,7973650.0,31212500.0,16101500.0,7601900.0,16228000.0,13155500.0,5747450.0
P00846,P00846,ATP synthase subunit a,MT-ATP6,24.817,21002500.0,32631000.0,59627500.0,18931050.0,36427500.0,44591500.0,29344500.0,4390850.0,34460500.0,15410000.0,1044460.0,33957000.0,17088500.0,36036000.0
R4GN43;A0A2Y9D025;P56556,R4GN43;A0A2Y9D025;P56556,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6,NDUFA6,8.5099,30523500.0,16454000.0,30295000.0,25042500.0,5641700.0,11150000.0,15243500.0,6073650.0,30112500.0,16837000.0,12079900.0,10678500.0,16929500.0,21362500.0
O14653;I3NI02;E7EQ34;A0A1W2PS81;A0A1W2PQM3;A0A1W2PPG1;A0A1W2PPP5;A0A1W2PPG5;A0A1W2PRP7;A0A1W2PRC2;I3L4Z6;I3L0K1;A0A1W2PRL0;A0A1W2PS12;A0A1W2PR02;A0A1W2PPW8;A0A1W2PPJ0;A0A1W2PR23;A0A1W2PQP2;I3L1K7;A0A1W2PQ77;A0A1W2PNV3;A0A1W2PQE0;A0A1W2PRD0;A0A1W2PQ06;A0A1W2PQS3,O14653;I3NI02;E7EQ34;A0A1W2PS81;A0A1W2PQM3;A0A1W2PPG1;A0A1W2PPP5;A0A1W2PPG5;A0A1W2PRP7;A0A1W2PRC2;I3L4Z6;I3L0K1;A0A1W2PRL0;A0A1W2PS12;A0A1W2PR02;A0A1W2PPW8;A0A1W2PPJ0;A0A1W2PR23;A0A1W2PQP2;I3L1K7;A0A1W2PQ77;A0A1W2PNV3;A0A1W2PQE0,Golgi SNAP receptor complex member 2,GOSR2,24.775,22896000.0,13773000.0,14085850.0,7496700.0,20327000.0,17151000.0,19055500.0,22126000.0,18987000.0,13103000.0,4307900.0,14095000.0,18053000.0,8861500.0
Q16740,Q16740,"ATP-dependent Clp protease proteolytic subunit, mitochondrial",CLPP,30.18,29113000.0,13032500.0,17115150.0,21090500.0,10124700.0,14881000.0,31418000.0,29759500.0,12911500.0,10067900.0,16597500.0,13464000.0,11571000.0,9511100.0
Q99735,Q99735,Microsomal glutathione S-transferase 2,MGST2,16.62,23840500.0,27372500.0,31297500.0,22778000.0,28635500.0,24682000.0,50057500.0,2803200.0,19150000.0,2703650.0,12891500.0,5063000.0,11484500.0,5420625.0
Q9UBI6,Q9UBI6,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12,GNG12,8.0061,20774500.0,28686000.0,32119500.0,30423000.0,11129000.0,6839400.0,3464550.0,24218500.0,7650450.0,4517800.0,8664000.0,6931500.0,10461550.0,4831700.0
P04062;A0A0G2JNZ5;A0A0G2JLB3;A0A0G2JNZ0,P04062;A0A0G2JNZ5;A0A0G2JLB3;A0A0G2JNZ0,Glucosylceramidase,GBA,59.716,24903500.0,1608900.0,9476200.0,6252050.0,4108550.0,2147250.0,2836850.0,7800850.0,21984000.0,3590750.0,2092200.0,4669650.0,2123950.0,3851100.0
P04040,P04040,Catalase,CAT,59.755,25052500.0,23856500.0,22188500.0,16014000.0,19013000.0,17252500.0,32709500.0,21711000.0,25999000.0,17329000.0,36096500.0,20972500.0,28678500.0,15242500.0
Q32P28,Q32P28,Prolyl 3-hydroxylase 1,LEPRE1,83.393,24478000.0,24834500.0,17061500.0,8399350.0,29391000.0,28588000.0,43440000.0,26259500.0,25369500.0,18683000.0,30393500.0,16129000.0,19437000.0,9568200.0
Q9Y230,Q9Y230,RuvB-like 2,RUVBL2,51.156,24478500.0,40102000.0,40084500.0,30862500.0,40740500.0,43410500.0,61708000.0,48936500.0,38594000.0,33878500.0,36370500.0,39370500.0,37171000.0,33469000.0
P06493;E5RGN0;O94921;Q00536,P06493,Cyclin-dependent kinase 1,CDK1,34.095,25195000.0,36054000.0,48213000.0,46565000.0,29450500.0,38121000.0,67493000.0,53797000.0,32589000.0,32304000.0,68012000.0,24962000.0,39075500.0,27574000.0
Q99570,Q99570,Phosphoinositide 3-kinase regulatory subunit 4,PIK3R4,153.1,26387000.0,21834500.0,15631800.0,30297300.0,1283710.0,9793050.0,14322900.0,2753900.0,259480.0,8152050.0,7066350.0,2014350.0,46418500.0,19938500.0
O15260;Q5T8U5;B7Z1G8,O15260;Q5T8U5;B7Z1G8,Surfeit locus protein 4,SURF4,30.394,27132000.0,89806500.0,74741000.0,51659500.0,130445000.0,89108500.0,24735500.0,35647500.0,52301500.0,46787000.0,14421500.0,86856500.0,73520500.0,66808500.0
A8K968;A0A0A0MRA8;Q9Y2J2;A0A0A0MSA4;B2RB02;A0A1B0GTF8;A0A0J9YY18;A0A0J9YW31;J3KT37;A0A0J9YW26;A0A0J9YWN0;A0A0J9YWE1;A0A0J9YWS4;J3QS83;J3QS55,A8K968;A0A0A0MRA8;Q9Y2J2;A0A0A0MSA4;B2RB02;A0A1B0GTF8,"Band 4.1-like protein 3;Band 4.1-like protein 3, N-terminally processed",EPB41L3,84.711,25852000.0,20511500.0,15297000.0,11815500.0,18184000.0,21461500.0,11665000.0,13789850.0,18856000.0,12345000.0,12186500.0,12595000.0,16948000.0,10431050.0
P82933,P82933,"28S ribosomal protein S9, mitochondrial",MRPS9,45.834,22663500.0,15925000.0,25795500.0,19310500.0,15515000.0,16713000.0,14727500.0,24867500.0,17485500.0,18068000.0,10325200.0,19994000.0,15937000.0,27090500.0
Q9HD45;Q5TB53,Q9HD45;Q5TB53,Transmembrane 9 superfamily member 3,TM9SF3,67.887,25875000.0,47130500.0,51078000.0,53840500.0,54769000.0,66519000.0,74911000.0,21765000.0,46989000.0,28566000.0,24010000.0,38868000.0,55667000.0,35157000.0
P50395,P50395,Rab GDP dissociation inhibitor beta,GDI2,50.663,23821500.0,36238000.0,42512500.0,37906000.0,43794500.0,34865500.0,39140500.0,59132000.0,28625500.0,52239500.0,20833000.0,36692500.0,44156000.0,27646500.0
E9PH64;Q9Y6M9;A0A7I2V620;A0A3B3IT57;E9PF49,E9PH64;Q9Y6M9;A0A7I2V620;A0A3B3IT57;E9PF49,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9,NDUFB9,20.383,23836000.0,12356800.0,19410500.0,15186000.0,9507650.0,7120750.0,7267700.0,24915500.0,15880000.0,6710850.0,11402450.0,7999400.0,7562300.0,6147700.0
Q10713,Q10713,Mitochondrial-processing peptidase subunit alpha,PMPCA,58.252,22629500.0,15223000.0,21687500.0,16063500.0,15649500.0,16543000.0,36158500.0,19940500.0,21132500.0,15764000.0,22996500.0,16815500.0,12535500.0,16315500.0
O95864;E5RGD8;E5RGZ5,O95864,Fatty acid desaturase 2,FADS2,52.259,22132000.0,28977000.0,29278000.0,34465000.0,23253000.0,25123500.0,42709500.0,18288000.0,25378500.0,15656000.0,23041500.0,16965000.0,23571000.0,14345500.0
P16278;E7EQ29,P16278;E7EQ29,Beta-galactosidase,GLB1,76.074,25523000.0,3162650.0,9030250.0,6018950.0,10080050.0,2463850.0,894985.0,13004500.0,9324650.0,6895900.0,1428905.0,6866250.0,7442900.0,11531500.0
Q9HCN8,Q9HCN8,Stromal cell-derived factor 2-like protein 1,SDF2L1,23.598,21485500.0,20931500.0,19036500.0,15909000.0,19317500.0,15253000.0,26841000.0,21482000.0,21613500.0,14862000.0,20524500.0,20075000.0,23939000.0,10775000.0
B4DEQ0;A0A804HL81;Q16134;A0A804HK05;A0A804HL84;A0A804HI80;A0A804HJT7;A0A804HKB8,B4DEQ0;A0A804HL81;Q16134;A0A804HK05;A0A804HL84;A0A804HI80;A0A804HJT7,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial",ETFDH,61.384,25899000.0,911844.5,9753450.0,6926900.0,2482250.0,1180595.0,213790.0,1175005.0,12812750.0,1308350.0,2943750.0,133065.0,325865.0,1283045.0
Q5JWB9;A0A087WTT2;Q96A57,Q5JWB9;A0A087WTT2;Q96A57,Transmembrane protein 230,TMEM230,7.9924,23876500.0,24167500.0,21096500.0,12586500.0,20959000.0,28750000.0,51604000.0,12983550.0,21778000.0,9722100.0,43444000.0,13215000.0,22792000.0,6529350.0
Q01650;H0YJ95;A0A0C4DGL4;G3V4Z6;Q9GIP4;Q9UM01,Q01650,Large neutral amino acids transporter small subunit 1,SLC7A5,55.01,22231500.0,31761500.0,48276500.0,40815000.0,41354500.0,38361500.0,64714000.0,21104000.0,41228500.0,15668500.0,32606500.0,34980000.0,29432000.0,13028500.0
Q92552,Q92552,"28S ribosomal protein S27, mitochondrial",MRPS27,47.611,22767500.0,11057500.0,18583000.0,11733000.0,10059900.0,10152550.0,10335000.0,9778600.0,14586000.0,13613500.0,11551000.0,14466000.0,10996000.0,17325500.0
Q92575,Q92575,UBX domain-containing protein 4,UBXN4,56.777,23537000.0,20650000.0,26456500.0,18782000.0,26522500.0,25668000.0,39429000.0,14475500.0,19240500.0,11314100.0,16031500.0,17070000.0,23480500.0,15416500.0
Q9Y2R9,Q9Y2R9,"28S ribosomal protein S7, mitochondrial",MRPS7,28.134,22446500.0,14094500.0,27301500.0,15419500.0,12175850.0,13209500.0,20679000.0,20469000.0,21994000.0,16747000.0,13102000.0,17669500.0,7463450.0,24412000.0
Q9NVJ2;Q96BM9,Q9NVJ2;Q96BM9,ADP-ribosylation factor-like protein 8B;ADP-ribosylation factor-like protein 8A,ARL8B;ARL8A,21.539,23234000.0,27925500.0,47977000.0,27334500.0,26077000.0,34884000.0,53105500.0,9972450.0,33891500.0,23218000.0,46878000.0,21155500.0,26526500.0,18160000.0
P10586;H0Y6Z7;H0Y4H1;H0Y7Z9;H0Y380;Q3KPI9;A0A0U1RQU1;F5GWR7;P23468,P10586;H0Y6Z7;H0Y4H1;H0Y7Z9;H0Y380,Receptor-type tyrosine-protein phosphatase F,PTPRF,212.88,21932000.0,31316500.0,29537000.0,14470500.0,34696000.0,26964500.0,37552000.0,21101000.0,18999500.0,15791000.0,13250500.0,20346000.0,23506500.0,12323000.0
Q9Y4W6;A0A8I5QJR7;A0A8I5KVV1;A0A8I5KYF5;K7EP56;A0A5F9ZH34;A0A5F9ZGX8;A0A5F9ZHQ5;A0A5F9ZH39;A0A5F9ZGY1;A0A5F9ZI56;A0A5F9ZHL5;A0A5F9ZHJ6;A0A5F9ZHA1;A0A5F9ZI69;A0A5F9ZGS7;A0A5F9ZI53;A0A5F9ZI73;A0A5F9ZI81;A0A5F9ZHL9;A0A5F9ZHR2;A0A5F9ZH58;A0A5F9ZI15;A0A5F9ZHY6;A0A5F9ZH35;A0A5F9ZHJ4,Q9Y4W6;A0A8I5QJR7;A0A8I5KVV1;A0A8I5KYF5,AFG3-like protein 2,AFG3L2,88.583,20344000.0,9910500.0,12665500.0,15097000.0,5990150.0,9952450.0,11678000.0,21930000.0,20487000.0,8107500.0,16556000.0,11215800.0,6540750.0,16781500.0
O00483,O00483,Cytochrome c oxidase subunit NDUFA4,NDUFA4,9.3697,25652000.0,22270000.0,32970500.0,30904000.0,24432500.0,15050500.0,14566000.0,20625000.0,33598500.0,33105500.0,33824500.0,44526000.0,31552000.0,34775000.0
Q92499,Q92499,ATP-dependent RNA helicase DDX1,DDX1,82.431,23604000.0,31386500.0,40611500.0,69252000.0,29379000.0,28466000.0,36936500.0,32266000.0,23037000.0,59155500.0,52473000.0,46528000.0,32454500.0,65522500.0
Q15526;A0A087WYS9,Q15526,Surfeit locus protein 1,SURF1,33.331,20724000.0,1610350.0,1414250.0,699050.0,504350.0,5616150.0,5370650.0,33065000.0,2142200.0,5153900.0,8979750.0,3092400.0,7056850.0,0.0
O00754;M0R2P5,O00754,Lysosomal alpha-mannosidase;Lysosomal alpha-mannosidase A peptide;Lysosomal alpha-mannosidase B peptide;Lysosomal alpha-mannosidase C peptide;Lysosomal alpha-mannosidase D peptide;Lysosomal alpha-mannosidase E peptide,MAN2B1,113.74,23180000.0,11241650.0,5847600.0,10570000.0,4282900.0,3624800.0,2987400.0,8711300.0,23100000.0,6144450.0,1140305.0,5255450.0,5384100.0,6062650.0
Q9NZ08,Q9NZ08,Endoplasmic reticulum aminopeptidase 1,ERAP1,107.23,30237000.0,49050500.0,23481500.0,20007000.0,39349500.0,34649500.0,36272500.0,10308350.0,16381500.0,23058000.0,13837000.0,29087500.0,35153500.0,10603700.0
O95716,O95716,Ras-related protein Rab-3D,RAB3D,24.267,27181500.0,17531000.0,22886000.0,20289000.0,19941000.0,27212000.0,41954000.0,14545000.0,26133000.0,12562000.0,24654000.0,8526900.0,13703500.0,9105050.0
Q6NUQ4;H7C008;H7C0H8;H7C085;H7BZI0,Q6NUQ4,Transmembrane protein 214,TMEM214,77.15,20174000.0,22809500.0,23401500.0,17818500.0,23352500.0,22596500.0,39605500.0,13033050.0,20954500.0,12974000.0,17897500.0,20179500.0,24591500.0,14712500.0
A0A669KB88;F5H748;B7ZLR4;P35670;A0A0U1RQY8;E7ET55;F5H562;A0A669KA36,A0A669KB88;F5H748;B7ZLR4;P35670;A0A0U1RQY8;E7ET55;F5H562;A0A669KA36,Copper-transporting ATPase 2;WND/140 kDa,ATP7B,148.4,21285000.0,35161000.0,7591350.0,6547750.0,13512100.0,16452000.0,24045000.0,2663500.0,6379350.0,4837000.0,13220200.0,889150.0,7144250.0,2064050.0
A0A0A0MSK5;Q5JTV8;H0Y4R4;H0YD16;H0YDU3,A0A0A0MSK5;Q5JTV8,Torsin-1A-interacting protein 1,TOR1AIP1,52.406,23354000.0,21169500.0,17915000.0,13703000.0,23267000.0,24506000.0,38340500.0,16465500.0,20454500.0,13027500.0,30121500.0,15503500.0,22111000.0,11795000.0
P30825;Q5JR49,P30825,High affinity cationic amino acid transporter 1,SLC7A1,67.638,20836000.0,27639500.0,31790500.0,19996000.0,32545000.0,23311500.0,32605500.0,10517050.0,27105000.0,15000000.0,7117400.0,19800500.0,17310500.0,25641500.0
Q12797;E5RG56;E5RHJ2,Q12797,Aspartyl/asparaginyl beta-hydroxylase,ASPH,85.862,24849500.0,11669200.0,10976550.0,7713850.0,16816000.0,11818000.0,15621500.0,14269500.0,17764500.0,9760250.0,19314500.0,9490600.0,9268400.0,11447500.0
Q15286;E9PI18;E9PRF7;E9PNB9;E9PS06;E9PMJ1;Q15771,Q15286,Ras-related protein Rab-35,RAB35,23.025,22806500.0,26914000.0,25322500.0,41633000.0,31924500.0,31210000.0,72024500.0,23238500.0,40610500.0,26828500.0,33992000.0,35785500.0,28252000.0,25623000.0
Q969M3;E5RGR9;E5RHH4,Q969M3,Protein YIPF5,YIPF5,27.989,23904500.0,11033000.0,12881600.0,18668000.0,14285500.0,18455000.0,30555000.0,11565450.0,13612000.0,4299450.0,9991100.0,9166200.0,11732000.0,6684650.0
Q9NVH1,Q9NVH1,DnaJ homolog subfamily C member 11,DNAJC11,63.277,21906500.0,17448000.0,18919000.0,19257500.0,16254500.0,17612500.0,12588500.0,12965500.0,14830000.0,7579700.0,6862050.0,7839150.0,9576500.0,16960500.0
A0A8V8TM72;A0A8V8TP06;Q9BWM7;S4R3N9,A0A8V8TM72;A0A8V8TP06;Q9BWM7,Sideroflexin-3,SFXN3,31.695,25852000.0,11923500.0,75976000.0,28977000.0,104549500.0,7467450.0,96470500.0,65106000.0,14604000.0,12511500.0,316720.0,15469000.0,23044500.0,20725000.0
Q8NC54,Q8NC54,Keratinocyte-associated transmembrane protein 2,KCT2,29.234,18865500.0,4191450.0,21051500.0,4688700.0,1447750.0,3853150.0,7152650.0,19971350.0,20767000.0,8330850.0,21728000.0,2440950.0,5587800.0,2030950.0
Q12846,Q12846,Syntaxin-4,STX4,34.18,24407000.0,13156500.0,19235500.0,12822000.0,15112500.0,15883000.0,26342000.0,7543450.0,15092000.0,11769500.0,12156000.0,12045000.0,11507000.0,6645750.0
E5KLJ9;A0A2R8Y3X5;O60313;A0A2R8YE78;A0A2R8YDM2;C9JMB8;A0A2R8YFD1;A0A2R8YGE5;A0A2R8YD53;A0A2R8Y4Q3;A0A2R8Y4G4;A0A2R8YE54,E5KLJ9;A0A2R8Y3X5;O60313;A0A2R8YE78;A0A2R8YDM2;C9JMB8;A0A2R8YFD1;A0A2R8YGE5;A0A2R8YD53,"Dynamin-like 120 kDa protein, mitochondrial;Dynamin-like 120 kDa protein, form S1",OPA1,113.68,22179000.0,15311500.0,20768500.0,12294000.0,14367500.0,16163000.0,31846000.0,12576000.0,19902000.0,9844650.0,25268000.0,11695850.0,10478900.0,17519500.0
Q6IAN0;A0A0C4DGQ8;J3KRS1;J3QKT1;J3QLK1,Q6IAN0;A0A0C4DGQ8,Dehydrogenase/reductase SDR family member 7B,DHRS7B,35.119,21861000.0,23431500.0,26239500.0,16215500.0,25777500.0,24534000.0,29426000.0,11346000.0,17924000.0,13096500.0,13245000.0,14543000.0,19763500.0,12803500.0
P49069;A0A7I2V518;A0A7I2V377,P49069;A0A7I2V518;A0A7I2V377,Calcium signal-modulating cyclophilin ligand,CAMLG,32.952,19857000.0,14412000.0,15474050.0,3783700.0,19353000.0,14645000.0,26932500.0,4576050.0,10367300.0,6722750.0,18198500.0,11233350.0,12901000.0,6475450.0
P57105;A0A087WYV9;A0A087X1F5,P57105;A0A087WYV9;A0A087X1F5,Synaptojanin-2-binding protein,SYNJ2BP;SYNJ2BP-COX16,15.928,20945000.0,17619500.0,13498000.0,8280450.0,14345000.0,15123000.0,6602900.0,6856300.0,13036000.0,11419000.0,8776550.0,12816600.0,12434000.0,8700600.0
P04083;Q5T3N1;Q5T3N0,P04083,Annexin A1,ANXA1,38.714,21836500.0,16912500.0,21105000.0,15137000.0,14508500.0,14701500.0,24297500.0,18758500.0,15492500.0,18627000.0,10209950.0,14685000.0,12166000.0,12078500.0
Q96I99;H0Y852,Q96I99,"Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial",SUCLG2,46.51,22622500.0,10269050.0,18097000.0,19245500.0,13250000.0,8807450.0,17737000.0,27299500.0,13723500.0,11949000.0,15515500.0,12033750.0,9046450.0,12119000.0
Q04941,Q04941,Proteolipid protein 2,PLP2,16.691,21750500.0,37012500.0,64313000.0,39109000.0,52571000.0,39634000.0,57035500.0,0.0,45116500.0,12992500.0,34612000.0,27505500.0,32480500.0,2340850.0
Q9BYD3,Q9BYD3,"39S ribosomal protein L4, mitochondrial",MRPL4,34.919,20995500.0,12668500.0,20286000.0,15234000.0,19044000.0,12758500.0,18585500.0,20078500.0,18544000.0,14515500.0,8481400.0,20061000.0,14528500.0,27381500.0
P09936;D6R956;D6RE83;D6R974;D6RF53,P09936;D6R956;D6RE83;D6R974,Ubiquitin carboxyl-terminal hydrolase isozyme L1;Ubiquitin carboxyl-terminal hydrolase,UCHL1,24.824,23599000.0,39814500.0,43353000.0,26150500.0,16983500.0,39947000.0,45492000.0,39978000.0,31647000.0,42212000.0,41369000.0,30174500.0,35815500.0,8756500.0
Q9NZW5;C9J4Q3;C9JGI8,Q9NZW5,MAGUK p55 subfamily member 6,MPP6,61.116,21900000.0,25394500.0,21966500.0,19372000.0,25346500.0,25206500.0,35364500.0,16335000.0,18074000.0,17035500.0,24004500.0,14326000.0,20896000.0,13880500.0
Q6Y1H2,Q6Y1H2,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2,HACD2,28.368,24337500.0,10020650.0,9042800.0,23326500.0,11049000.0,10423050.0,23137000.0,21051000.0,29329000.0,9165000.0,17896000.0,9343900.0,8425100.0,10610800.0
Q6P1L8,Q6P1L8,"39S ribosomal protein L14, mitochondrial",MRPL14,15.947,21013500.0,9885600.0,12236000.0,14637500.0,6894650.0,8257000.0,11746500.0,7148300.0,9885550.0,10143650.0,6699150.0,7316750.0,7877350.0,9880250.0
P51151,P51151,Ras-related protein Rab-9A,RAB9A,22.837,20228500.0,17886000.0,19059500.0,15654000.0,21676000.0,25455000.0,27777000.0,14188500.0,17152000.0,9359250.0,16556500.0,11530100.0,15775600.0,8051150.0
P82912,P82912,"28S ribosomal protein S11, mitochondrial",MRPS11,20.616,21165000.0,5319200.0,6141150.0,12173000.0,4662800.0,2683150.0,4933650.0,20333500.0,12079000.0,6300350.0,3206700.0,7333900.0,7898850.0,6808500.0
Q9NVV4;Q5T852;Q5T851,Q9NVV4,"Poly(A) RNA polymerase, mitochondrial",MTPAP,66.171,26203500.0,12198800.0,20922000.0,25187500.0,14084500.0,12085000.0,21452500.0,19391000.0,15841500.0,14795000.0,24453000.0,15609750.0,10130050.0,21565000.0
D6RF48;Q9P2W9,D6RF48;Q9P2W9,Syntaxin-18,STX18,35.42,19006500.0,19807000.0,20196000.0,12553000.0,26269500.0,17115000.0,29641500.0,22403500.0,27135000.0,11094000.0,14833150.0,20700000.0,14214000.0,16067000.0
O75394,O75394,"39S ribosomal protein L33, mitochondrial",MRPL33,7.6191,19171500.0,11150100.0,6107300.0,3035300.0,3921000.0,6977000.0,0.0,1093000.0,7650350.0,4972800.0,0.0,4623000.0,10857500.0,4163100.0
P60059,P60059,Protein transport protein Sec61 subunit gamma,SEC61G,7.7412,20760500.0,6578600.0,29284850.0,7183350.0,10237000.0,7026450.0,3923650.0,4578150.0,6108700.0,3805600.0,3641700.0,2392500.0,2921200.0,1528350.0
O60610,O60610,Protein diaphanous homolog 1,DIAPH1,141.35,21968500.0,41252000.0,26966500.0,16164500.0,42836500.0,37854500.0,9711550.0,73135500.0,40952000.0,58464000.0,16787500.0,41541000.0,43941500.0,57871000.0
P40222,P40222,Alpha-taxilin,TXLNA,61.89,19268000.0,5059800.0,35060550.0,60467500.0,9623250.0,14144250.0,26047650.0,47514000.0,3461450.0,42272500.0,19472500.0,22208300.0,6590750.0,50249000.0
P62191,P62191,26S protease regulatory subunit 4,PSMC1,49.184,20613500.0,24277500.0,25430050.0,34660000.0,47742500.0,35003000.0,8932200.0,58344500.0,33610000.0,44435500.0,17708500.0,52031000.0,29877500.0,49502500.0
O43920,O43920,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5,NDUFS5,12.517,19275500.0,6768200.0,17207500.0,6843900.0,2559550.0,2132650.0,7096950.0,8589750.0,15041000.0,5324500.0,6032300.0,2188550.0,1224500.0,1109840.0
Q15363;F5GX39;E7EQ72,Q15363;F5GX39,Transmembrane emp24 domain-containing protein 2,TMED2,22.761,19410500.0,27751000.0,42256000.0,36383500.0,27473500.0,23795000.0,39032000.0,11997450.0,41212000.0,34283500.0,65339500.0,38787500.0,28094500.0,17854500.0
Q9Y320;A0A669KAZ6;E9PSF0;E9PRL5;E9PLR1;A0A669KBH8;G3V155,Q9Y320,Thioredoxin-related transmembrane protein 2,TMX2,34.037,22194500.0,26891500.0,25013500.0,15893500.0,23677000.0,24949500.0,30070000.0,12998500.0,18971500.0,14986000.0,16298500.0,16583000.0,28077000.0,13427000.0
H0Y5K5;Q9Y282;H0Y621;A6PVJ2;A0A0C4DH46;H0Y802;H0Y6Z0,H0Y5K5;Q9Y282;H0Y621,Endoplasmic reticulum-Golgi intermediate compartment protein 3,ERGIC3,44.568,20196500.0,27920500.0,22803500.0,16938000.0,18281500.0,22541000.0,32313500.0,16934550.0,24637500.0,10569600.0,36856000.0,14587500.0,23349000.0,10723000.0
Q9BW60,Q9BW60,Elongation of very long chain fatty acids protein 1,ELOVL1,32.662,20499000.0,9025100.0,5959950.0,16545500.0,17488500.0,16736500.0,7639200.0,8789350.0,4469000.0,8798450.0,1922050.0,10616500.0,4206700.0,9231850.0
O95881,O95881,Thioredoxin domain-containing protein 12,TXNDC12,19.206,16938500.0,5543250.0,12242750.0,10333650.0,3088450.0,8435300.0,19848000.0,9634050.0,44868000.0,16290000.0,5187350.0,4169550.0,5481100.0,2672700.0
Q9UEU0;J3KMW2;G3V5I2,Q9UEU0,Vesicle transport through interaction with t-SNAREs homolog 1B,VTI1B,26.688,20997000.0,25016000.0,23110500.0,14288500.0,24846000.0,27358000.0,38715000.0,16750500.0,19260500.0,10730500.0,26142500.0,14916500.0,18791500.0,9354600.0
O75787;A0A1B0GTB0;A0A1B0GVB9;A0A1B0GVW0;A0A1C7CYW4;A0A1B0GWJ8;H7C3E1;A0A1B0GTU8;A0A1B0GUT7;B7Z1I9;A0A1B0GWD6;A0A1B0GW13;A0A1B0GV60;A0A1B0GV24,O75787;A0A1B0GTB0;A0A1B0GVB9;A0A1B0GVW0;A0A1C7CYW4;A0A1B0GWJ8;H7C3E1;A0A1B0GTU8;A0A1B0GUT7;B7Z1I9,Renin receptor,ATP6AP2,39.008,21257000.0,25126500.0,19282000.0,10381900.0,24269500.0,14594500.0,10335850.0,7291150.0,11449000.0,14402500.0,19600500.0,17423000.0,21157500.0,12181500.0
A0A494C0S0;Q9H3E2,A0A494C0S0;Q9H3E2,Sorting nexin-25,SNX25,114.21,20361500.0,3565800.0,5264500.0,23046500.0,0.0,0.0,15847000.0,0.0,12468500.0,8044150.0,48655500.0,3936600.0,40559500.0,0.0
P82914,P82914,"28S ribosomal protein S15, mitochondrial",MRPS15,29.842,22984500.0,17439500.0,12512000.0,13694000.0,12015000.0,8871000.0,22602000.0,2363800.0,22152500.0,8213800.0,18784000.0,10259450.0,12155000.0,13701000.0
Q9UGT4,Q9UGT4,Sushi domain-containing protein 2,SUSD2,90.207,20349000.0,15370000.0,8991950.0,21252000.0,17567000.0,19302000.0,29024500.0,26922000.0,18385500.0,11304200.0,33837500.0,14177000.0,16463000.0,32080000.0
P00390,P00390,"Glutathione reductase, mitochondrial",GSR,56.256,20036500.0,2719600.0,4490350.0,6992350.0,2269250.0,1772500.0,4194900.0,6181600.0,19141000.0,7979450.0,5798550.0,5400950.0,14227500.0,3650150.0
Q6NUK1;A0A3B3IU96,Q6NUK1,Calcium-binding mitochondrial carrier protein SCaMC-1,SLC25A24,53.354,17719000.0,15011000.0,25477000.0,10593150.0,13282000.0,13177500.0,22208500.0,15217500.0,13310500.0,6920700.0,8490050.0,9519550.0,5754600.0,24300500.0
P82930,P82930,"28S ribosomal protein S34, mitochondrial",MRPS34,25.65,22559000.0,11321150.0,12393000.0,11293650.0,14566500.0,10607650.0,12579500.0,20637000.0,18333000.0,11950000.0,13414400.0,16171000.0,11747100.0,22354500.0
