,Protein IDs,Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],RIPA sample avg,SMA200P sample avg,SMA200CB sample avg,SMA300CB sample avg,ChloroSMA20 sample avg,ChloroSMA40 sample avg,ChloroSMA60 sample avg,ChloroSMA80 sample avg,NP40 sample avg,AASTY645 sample avg,AASTY650 sample avg,AASTY1150 sample avg,AASTY1145 sample avg,AASTY80 sample avg
553,E7EU81;A0A8J9C4H3;Q14789;A0A8Q3SHI9;A0A8Q3SHP0;A0A8Q3WKE2,E7EU81;A0A8J9C4H3;Q14789;A0A8Q3SHI9;A0A8Q3SHP0;A0A8Q3WKE2,Golgin subfamily B member 1,GOLGB1,371.72,19565997.5,9472000.0,,7889393.75,8550000.0,9718768.399999999,12427465.0,17313907.5,8049989.25,6249379.050000001,4257792.0,6302542.5,6539463.75,8092084.0
554,P36776;K7EKE6;K7EJE8,P36776;K7EKE6;K7EJE8,"Lon protease homolog, mitochondrial",LONP1,106.49,29762565.0,20590000.0,,12969687.5,13123200.0,19664436.0,16846710.0,14662980.0,15360381.5,17673633.0,9221760.0,16244212.5,14139675.0,22170652.0
555,P84077,P84077,ADP-ribosylation factor 1,ARF1,20.697,44893187.5,58852500.0,,12727750.0,44511200.0,48796396.0,15837502.5,14784615.0,28533491.0,80690547.0,11164680.0,35682187.5,57244187.5,46049143.0
556,H0Y938;H0YAC7;P35606;A0A7I2V258,H0Y938;H0YAC7;P35606;A0A7I2V258,Coatomer subunit beta,COPB2,101.53,15145007.5,22705000.0,,24216062.5,24790800.0,25203332.0,33135953.0,14647080.0,19138630.0,20439981.0,12276000.0,19418062.5,16503900.0,20665477.0
557,Q96JJ7,Q96JJ7,Protein disulfide-isomerase TMX3,TMX3,51.871,16292451.0,10708550.0,,6784793.75,21749200.0,9435822.0,6959666.699999999,18754845.0,9886704.0,11175645.0,5712562.8,12278925.0,16070712.5,9290631.0
558,Q01844,Q01844,RNA-binding protein EWS,EWSR1,68.477,8960848.049999999,6059800.0,,35592812.5,15358400.0,14338984.0,6541259.699999999,16859167.5,5658723.35,17659369.5,24104160.0,14811525.0,4283952.5,19979183.0
559,A0A669KB05;A0A669KB62;C9JZR2;O60716,A0A669KB05;A0A669KB62;C9JZR2;O60716,Catenin delta-1,CTNND1,102.29,24365792.5,25707000.0,,20622437.5,28466400.0,30955188.0,38400601.0,17620380.0,15431849.0,14080002.0,23914800.0,14028525.0,16602500.0,10884636.0
560,Q8WUM0,Q8WUM0,Nuclear pore complex protein Nup133,NUP133,128.98,11961607.0,12867500.0,,5560843.75,15453600.0,16758500.0,14494960.0,16789207.5,6574460.25,9181839.0,3533328.0,10980900.0,12524737.5,12707296.0
561,P27105;F8VSL7,P27105,Erythrocyte band 7 integral membrane protein,STOM,31.73,11913177.5,12479000.0,,13625937.5,10103600.0,13900964.0,17245485.0,10142729.25,9556487.5,3651918.6,12803400.0,3896167.5,4963168.75,4788298.9
562,Q8NBJ7,Q8NBJ7,Sulfatase-modifying factor 2,SUMF2,33.843,11595269.0,8099700.0,,4594231.25,7435800.0,7899509.199999999,16145684.0,17086140.0,7269124.35,6891043.800000001,11244240.0,5188590.0,2533331.25,3921811.6
563,Q5T4S7,Q5T4S7,E3 ubiquitin-protein ligase UBR4,UBR4,573.83,6606071.5,8904850.0,,2003837.5,13164400.0,9826216.399999999,4768571.9,16520497.5,10574624.5,4888217.1,1373148.0,8906962.5,5645502.5,8498728.0
564,O95140;A0A6Q8PGV8;A0A6Q8PGS9,O95140;A0A6Q8PGV8;A0A6Q8PGS9,Mitofusin-2,MFN2,86.401,12533650.5,10486250.0,,17508750.0,9511200.0,8719986.0,10345655.0,13133400.0,10085713.5,8063079.45,2206764.0,8127337.5,5220580.0,12806654.0
565,Q9HD45;Q5TB53,Q9HD45;Q5TB53,Transmembrane 9 superfamily member 3,TM9SF3,67.887,24814125.0,47130500.0,,47110437.5,43815200.0,64390392.0,61277198.0,17303175.0,34442937.0,22024386.0,17287200.0,26235900.0,40358575.0,23133306.0
566,Q10567;C9J1E7,Q10567;C9J1E7,AP-1 complex subunit beta-1,AP1B1,104.61,12717778.5,10217400.0,,8364387.5,14008800.0,7869210.8,16080653.0,14622435.0,7114534.65,13915779.0,13502520.0,9902250.0,8598572.5,10739218.0
567,Q8NDH2,Q8NDH2,Coiled-coil domain-containing protein 168,CCDC168,801.9,30363858.0,86659500.0,,17166056.25,54278000.0,89691008.0,71089517.0,21345352.5,8619347.0,29144571.0,44286840.0,37752750.0,57145225.0,14526666.0
568,M0R1T5;O43633;M0R1L7;M0QXX8,M0R1T5;O43633;M0R1L7,Charged multivesicular body protein 2a,CHMP2A,29.604,8292473.0,4794850.0,,2347537.5,5825480.0,4174451.5999999996,4990536.199999999,16940655.0,876997.85,3462021.3,11211480.0,2237726.25,1130782.5,3897268.2
569,Q14160;A0A669KB89;H0YCG0,Q14160;A0A669KB89,Protein scribble homolog,SCRIB,174.91,19338714.5,21768500.0,,9229500.0,21276400.0,20798448.0,24016480.0,17770237.5,12537598.5,10382286.0,9895320.0,9670050.0,14399587.5,8605653.0
570,Q9UMX0,Q9UMX0,Ubiquilin-1,UBQLN1,62.518,9876741.0,1049950.0,,2390237.5,6338240.0,5212002.4,9242909.2,13331355.0,13353427.5,3516955.05,6768252.0,806760.0,1849910.0,2516652.6
571,Q6Y1H2,Q6Y1H2,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2,HACD2,28.368,23339662.5,10020650.0,,20410687.5,8839200.0,10089512.4,18926066.0,16735545.0,21498157.0,7066215.0,12885120.0,6307132.5,6108197.5,6981906.4
572,O75251;F5H5N1;F5GXJ1,O75251;F5H5N1;F5GXJ1,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial",NDUFS7,23.563,9779306.6,9247600.0,,10318131.25,10728800.0,11490644.0,24364539.0,14090182.5,14743195.5,8586087.3,9277632.0,9779400.0,6143178.75,14659253.0
573,O14653;I3NI02;E7EQ34;A0A1W2PS81;A0A1W2PQM3;A0A1W2PPG1;A0A1W2PPP5;A0A1W2PPG5;A0A1W2PRP7;A0A1W2PRC2;I3L4Z6;I3L0K1;A0A1W2PRL0;A0A1W2PS12;A0A1W2PR02;A0A1W2PPW8;A0A1W2PPJ0;A0A1W2PR23;A0A1W2PQP2;I3L1K7;A0A1W2PQ77;A0A1W2PNV3;A0A1W2PQE0;A0A1W2PRD0;A0A1W2PQ06;A0A1W2PQS3,O14653;I3NI02;E7EQ34;A0A1W2PS81;A0A1W2PQM3;A0A1W2PPG1;A0A1W2PPP5;A0A1W2PPG5;A0A1W2PRP7;A0A1W2PRC2;I3L4Z6;I3L0K1;A0A1W2PRL0;A0A1W2PS12;A0A1W2PR02;A0A1W2PPW8;A0A1W2PPJ0;A0A1W2PR23;A0A1W2PQP2;I3L1K7;A0A1W2PQ77;A0A1W2PNV3;A0A1W2PQE0,Golgi SNAP receptor complex member 2,GOSR2,24.775,21957264.0,13773000.0,,6559612.5,16261600.0,16602168.0,15587399.0,17590170.0,13917471.0,10102413.0,3101688.0,9514125.0,13088425.0,5830867.0
574,Q15691,Q15691,Microtubule-associated protein RP/EB family member 1,MAPRE1,29.999,26221937.0,21732000.0,,17303125.0,16700800.0,14779908.0,22458190.0,17524185.0,16725960.5,26860483.5,14222880.0,15876337.5,19021825.0,8451352.0
575,P10586;H0Y6Z7;H0Y4H1;H0Y7Z9;H0Y380;Q3KPI9;A0A0U1RQU1;F5GWR7;P23468,P10586;H0Y6Z7;H0Y4H1;H0Y7Z9;H0Y380,Receptor-type tyrosine-protein phosphatase F,PTPRF,212.88,21032788.0,31316500.0,,12661687.5,27756800.0,26101636.0,30717536.0,16775295.0,13926633.5,12174861.0,9540360.0,13733550.0,17042212.5,8108534.0
576,O43815,O43815,Striatin,STRN,86.131,9206735.65,17789500.0,,4652462.5,5456480.0,16067832.0,22480276.0,18551325.0,4089150.45,3178486.05,9387000.0,2413833.75,4674437.5,5182671.2
577,Q9NVV4;Q5T852;Q5T851,Q9NVV4,"Poly(A) RNA polymerase, mitochondrial",MTPAP,66.171,25129156.5,12198800.0,,22039062.5,11267600.0,11698280.0,17548145.0,15415845.0,11611819.5,11406945.0,17606160.0,10536581.25,7344286.25,14189770.0
578,O75431;C9JNK6,O75431;C9JNK6,Metaxin-2,MTX2,29.763,14871213.0,10553900.0,,4558225.0,7326960.0,5369592.8,6712794.3,12450097.5,10115766.5,4695698.4,3331152.0,4385778.75,5988500.0,5060546.4
579,Q92696,Q92696,Geranylgeranyl transferase type-2 subunit alpha,RABGGTA,65.071,16002353.5,15130500.0,,38625562.5,22316000.0,0.0,0.0,8146365.0,0.0,26762181.0,0.0,6825262.5,15063325.0,7704788.49
580,O75600,O75600,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",GCAT,45.285,21012649.0,3118350.0,,3080000.0,4413360.0,3241541.6,3013062.1,13371900.0,3621166.6,4911154.350000001,1284696.0,3859380.0,1652383.75,6005269.9
581,O14925,O14925,Mitochondrial import inner membrane translocase subunit Tim23,TIMM23,21.943,24408947.5,14056000.0,,13181437.5,12841600.0,16090580.0,17795999.0,10958717.25,18959778.0,9116304.0,11953080.0,8747662.5,9324587.5,9690366.0
582,P53618;E9PP73;E9PP63;E9PKQ1,P53618;E9PP73,Coatomer subunit beta,COPB1,107.14,12354797.0,9795950.0,,14552562.5,9875600.0,11259292.0,8332475.199999999,14931292.5,12246964.0,10801324.5,1150416.0,10608300.0,8433562.5,12253605.0
583,P04899;A0A087WZE5,P04899,Guanine nucleotide-binding protein G(i) subunit alpha-2,GNAI2,40.45,24998253.0,27012500.0,,15644125.0,30058800.0,28072000.0,20508487.0,20972497.5,13648460.0,8819083.5,5648292.0,11025112.5,15516087.5,9610090.0
584,Q9NUP9;G3V1D4,Q9NUP9;G3V1D4,Protein lin-7 homolog C,LIN7C,21.834,39909264.5,16210500.0,,27403250.0,11623600.0,10618960.0,24108096.0,21047227.5,25600758.0,20170131.0,56439000.0,15837862.5,20780312.5,5102559.7
585,Q13148,Q13148,TAR DNA-binding protein 43,TARDBP,44.739,28821306.5,9979900.0,,18725875.0,8649600.0,7158698.8,8336074.4,13379055.0,20275513.0,14335203.0,9615960.0,18518962.5,6813695.0,19588989.0
586,P53634;H0YCY8,P53634,Dipeptidyl peptidase 1;Dipeptidyl peptidase 1 exclusion domain chain;Dipeptidyl peptidase 1 heavy chain;Dipeptidyl peptidase 1 light chain,CTSC,51.853,13505117.5,9262550.0,,7198275.0,5872520.0,9770943.6,10961609.0,15952072.5,10507921.5,5544068.25,11562480.0,4078113.75,6654303.75,3673844.3000000003
587,P48730,P48730,Casein kinase I isoform delta,CSNK1D,47.33,8934427.6,13871000.0,,32214437.5,13148800.0,13763992.0,13726449.0,8078790.0,18166305.5,26707054.5,5592024.0,21456900.0,12019775.0,39953102.0
588,O14745;J3QRP6,O14745;J3QRP6,Na(+)/H(+) exchange regulatory cofactor NHE-RF1,SLC9A3R1,38.868,23316646.5,2010950.0,,1403631.25,2211080.0,2528754.8,2245410.0,13737202.5,12058583.0,6098841.300000001,9307800.0,2412011.25,1602213.75,830428.9
589,Q10713,Q10713,Mitochondrial-processing peptidase subunit alpha,PMPCA,58.252,21701690.5,15223000.0,,14055562.5,12519600.0,16013624.0,29577653.0,15852697.5,15490122.5,12154044.0,16557480.0,11350462.5,9088237.5,10735599.0
590,Q58DX5,Q58DX5,Inactive N-acetylated-alpha-linked acidic dipeptidase-like protein 2,NAALADL2,88.681,11415456.5,15095000.0,,20686750.0,17862400.0,20956232.0,11950980.0,19356660.0,2143805.1,10422609.3,5100588.0,17411962.5,9584862.5,0.0
591,Q9HCN8,Q9HCN8,Stromal cell-derived factor 2-like protein 1,SDF2L1,23.598,20604594.5,20931500.0,,13920375.0,15454000.0,14764904.0,21955938.0,17078190.0,15842695.5,11458602.0,14777640.0,13550625.0,17355775.0,7089950.0
592,Q9NZ01,Q9NZ01,Very-long-chain enoyl-CoA reductase,TECR,36.034,31772149.5,73633000.0,,69068125.0,50907200.0,68139940.0,72131240.0,23817802.5,50913813.5,27420615.0,31822560.0,35750700.0,43753750.0,24502604.0
593,Q92621,Q92621,Nuclear pore complex protein Nup205,NUP205,227.92,10556192.5,15540500.0,,3554862.5,19890000.0,18588020.0,18784961.0,13523347.5,11647370.0,10484443.5,6408288.0,12195562.5,12922037.5,13839714.0
594,P11413,P11413,Glucose-6-phosphate 1-dehydrogenase,G6PD,59.256,5008952.9,13966500.0,,18197812.5,12442000.0,12598520.0,9752196.0,19110210.0,8917311.5,17042955.0,7173144.0,14241825.0,13025712.5,9588047.0
595,Q9UJU6;B4DDD6;H0Y5J4;F8WBG8;H7C111,Q9UJU6;B4DDD6;H0Y5J4,Drebrin-like protein,DBNL,48.207,6676462.1,9212050.0,,11061312.5,8058640.0,10377444.0,15190260.0,18502035.0,5941881.25,8779377.0,8801316.0,3904875.0,5907952.5,2843974.7
596,Q9UGP8;A6PVC9;F8WB27,Q9UGP8,Translocation protein SEC63 homolog,SEC63,87.996,36106829.5,53924500.0,,32596812.5,36578400.0,48703952.0,39534349.0,16446165.0,22973319.5,19475845.5,20355480.0,22934137.5,33348912.5,18651339.0
597,Q8NE62,Q8NE62,"Choline dehydrogenase, mitochondrial",CHDH,65.358,5240982.95,8506250.0,,2504643.75,225060.0,3120057.6,1886226.2,7974645.0,1935413.2000000002,1346512.95,3899520.0,770276.25,1924875.0,614473.3
598,P51809;E5RH06,P51809,Vesicle-associated membrane protein 7,VAMP7,24.935,65758150.5,64245500.0,,50518562.5,41405600.0,41522360.0,32472964.0,24716152.5,40498250.0,31252099.5,16472520.0,30371625.0,35039975.0,34558818.0
599,P07099,P07099,Epoxide hydrolase 1,EPHX1,52.948,23502213.0,57211000.0,,21881562.5,35158400.0,45072500.0,41568306.0,14366445.0,22198905.0,19324729.5,12043080.0,20555775.0,36868425.0,16587522.0
600,Q53H12;A0A3B3ISZ0;E9PG39,Q53H12;A0A3B3ISZ0;E9PG39,"Acylglycerol kinase, mitochondrial",AGK,47.137,32539349.5,21667500.0,,16250937.5,15734800.0,19855132.0,17946102.0,17303175.0,21037833.0,15252693.0,12859200.0,15138562.5,13627825.0,18809917.0
601,Q6RW13,Q6RW13,Type-1 angiotensin II receptor-associated protein,AGTRAP,17.419,23189579.0,28958500.0,,20994750.0,17922400.0,23791020.0,21816878.0,20398110.0,8311853.5,5078885.4,4901508.0,10175962.5,16943975.0,5074331.5
602,Q96HY6,Q96HY6,DDRGK domain-containing protein 1,DDRGK1,35.61,72760768.5,18597500.0,,12003250.0,20858800.0,27998432.0,33933503.0,15206760.0,21084012.0,16945809.0,25459560.0,10420110.0,9336187.5,3920166.5999999996
603,Q8IXM3,Q8IXM3,"39S ribosomal protein L41, mitochondrial",MRPL41,15.383,14615639.5,4950100.0,,9708912.5,4942160.0,6730455.6,5175935.899999999,12428235.0,6920912.699999999,4603178.4,3826800.0,3594172.5,2248043.75,9721621.0
604,Q15286;E9PI18;E9PRF7;E9PNB9;E9PS06;E9PMJ1;Q15771,Q15286,Ras-related protein Rab-35,RAB35,23.025,21871433.5,26914000.0,,36428875.0,25539600.0,30211280.0,58916041.0,18474607.5,29767496.5,20684773.5,24474240.0,24155212.5,20482700.0,16859934.0
605,O15355,O15355,Protein phosphatase 1G,PPM1G,59.271,6002237.15,3092400.0,,5788475.0,4410920.0,6673730.8,4779451.3,13776555.0,6443253.25,6454542.15,3623832.0,3088867.5,2721831.25,1555084.3
606,Q12974,Q12974,Protein tyrosine phosphatase type IVA 2,PTP4A2,19.127,8590290.45,3525250.0,,8084387.5,9380960.0,7187835.6,4629389.199999999,15628507.5,1672669.35,5096734.05,7208136.0,3926610.0,2322573.75,2871873.9
607,E9PJK1;E9PRJ8;H0YDL9;H0YDJ9;E9PIF1;A6NMH8;H0YEE2;P60033,E9PJK1;E9PRJ8;H0YDL9;H0YDJ9;E9PIF1;A6NMH8;H0YEE2;P60033,Tetraspanin;CD81 antigen,CD81,17.963,78442843.5,90418500.0,,128581250.0,69408400.0,90615932.0,34362544.0,39116782.5,35868622.0,31728577.5,12532680.0,42238125.0,53719962.5,34747993.0
608,Q9NZJ6,Q9NZJ6,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",COQ3,41.054,7884178.75,2003550.0,,1129625.0,2238880.0,2353498.4,692723.3,11174202.0,1324281.78,2257565.1,0.0,1212637.5,1082316.25,1087542.4
609,Q14203,Q14203,Dynactin subunit 1,DCTN1,141.69,10382134.0,14847500.0,,15512437.5,14799200.0,20028888.0,21753892.0,17871997.5,15653581.5,9865330.5,16709760.0,9590400.0,10703537.5,9214632.0
610,Q8N1F7;H3BVG0;H3BM93;H3BPA9;H3BRI8;H3BV11;H3BNN5;H3BP95;H3BMX0;H3BV15;H3BVE2;H3BRD9,Q8N1F7;H3BVG0,Nuclear pore complex protein Nup93,NUP93,93.487,17354543.5,25844000.0,,13744500.0,29013600.0,32632248.0,43333141.0,18047295.0,13812652.0,12355275.0,14150520.0,16469325.0,18769887.5,15592955.0
611,Q8NBL1,Q8NBL1,Protein O-glucosyltransferase 1,POGLUT1,46.189,11212628.0,11125800.0,,6817650.0,12072800.0,8558910.799999999,15245475.0,11981445.0,17094293.0,3892624.8000000003,6328080.0,5802131.25,8047173.75,3228707.3
612,Q9H1K1,Q9H1K1,"Iron-sulfur cluster assembly enzyme ISCU, mitochondrial",ISCU,17.999,6155677.15,1483800.0,,4892256.25,1841680.0,1934354.4,2872529.7,14175247.5,17294072.15,3987187.95,2020860.0,4939616.25,562056.25,4059531.0
613,Q9Y2R5,Q9Y2R5,"28S ribosomal protein S17, mitochondrial",MRPS17,14.502,31014539.5,11755000.0,,14440125.0,9740400.0,11210892.0,11619690.0,18648712.5,13690241.0,10525306.5,6230952.0,8640000.0,9947000.0,7660107.0
614,Q13033;Q9NRL3,Q13033,Striatin-3,STRN3,87.208,8806736.75,8285100.0,,5562462.5,3209960.0,8778404.799999999,7404249.7,14850600.0,3979933.45,3865023.0,2787840.0,1175816.25,6294776.25,1242336.9
615,P17252,P17252,Protein kinase C alpha type,PRKCA,76.749,13410176.5,7675350.0,,10313625.0,12635200.0,11594123.2,10889216.0,15357810.0,7730951.0,7581358.65,4319064.0,5758593.75,4713587.5,4961978.0
616,Q93050;B7Z641;B7Z2A9;K7EPG4;K7EN36;K7EM24;F5H1T6;K7ELZ6;K7EQW2;K7ERA0;K7ERA6,Q93050;B7Z641;B7Z2A9,V-type proton ATPase 116 kDa subunit a isoform 1;V-type proton ATPase subunit a,ATP6V0A1,96.412,30485171.5,41747500.0,,32312000.0,35286800.0,41270680.0,57779430.0,15482625.0,19870897.0,13412316.0,33077520.0,17553375.0,21619137.5,14543445.0
617,Q5T653,Q5T653,"39S ribosomal protein L2, mitochondrial",MRPL2,33.3,21940961.0,15463500.0,,21534187.5,16628400.0,15495744.0,11103981.9,14053612.5,10975575.5,9433956.0,5990400.0,7301542.5,11774725.0,12679660.0
618,O00429;F8VZ52;A0A8V8TQV1,O00429,Dynamin-1-like protein,DNM1L,81.876,6357738.449999999,8423100.0,,6346375.0,8598240.0,9069869.6,9507245.9,13299952.5,4284971.4,5022448.2,4923324.0,4713626.25,5203615.0,4867258.9
619,Q01650;H0YJ95;A0A0C4DGL4;G3V4Z6;Q9GIP4;Q9UM01,Q01650,Large neutral amino acids transporter small subunit 1,SLC7A5,55.01,21320008.5,31761500.0,,35713125.0,33083600.0,37133932.0,52936052.0,16777680.0,30220490.5,12080413.5,23476680.0,23611500.0,21338200.0,8572753.0
620,O14579;M0QXB4;M0R061,O14579;M0QXB4,Coatomer subunit epsilon,COPE,34.482,3001478.2,1435540.0,,2210687.5,2328360.0,291237.32,724666.2,11686102.5,15741908.0,3288160.8,135608.4,757380.375,1319510.875,838489.4000000001
621,I3L1T0;Q99807;H3BSZ3;H3BTN8;H3BP28,I3L1T0;Q99807;H3BSZ3;H3BTN8;H3BP28,"5-demethoxyubiquinone hydroxylase, mitochondrial",COQ7,15.14,4178554.8,1184700.0,,9015387.5,1073400.0,3084870.8,0.0,10078493.25,15151073.35,2769547.65,3616452.0,1711496.25,1363616.25,1193217.2
622,Q8NBJ5,Q8NBJ5,Procollagen galactosyltransferase 1,COLGALT1,71.635,33545820.0,42820000.0,,10484468.75,32971600.0,43934616.0,54334423.0,17005050.0,25337611.0,21416838.0,34893720.0,20008012.5,27147987.5,14731962.0
623,Q13405,Q13405,"39S ribosomal protein L49, mitochondrial",MRPL49,19.198,15661908.5,1188900.0,,10251675.0,527348.0,0.0,0.0,9847903.5,4512311.35,3736227.45,1337868.0,850196.25,1385692.5,243545.54
624,A0A8I5KZ42;A0A8I5KT58;Q9ULH0;A0A8I5KQK7;A0A8I5KPM9;E9PH70;A0A8I5QJC0;A0A1W2PPB7;A0A8I5QL22;H7C584;A0A8I5KX08;A0A8I5KTG3;A0A8I5KTL1,A0A8I5KZ42;A0A8I5KT58;Q9ULH0;A0A8I5KQK7;A0A8I5KPM9;E9PH70;A0A8I5QJC0;A0A1W2PPB7;A0A8I5QL22;H7C584;A0A8I5KX08;A0A8I5KTG3;A0A8I5KTL1,Kinase D-interacting substrate of 220 kDa,KIDINS220,152.83,17934259.0,40434500.0,,10948875.0,27977600.0,22508904.0,20850411.0,15529927.5,9535597.0,14746685.7,15241320.0,14195250.0,18080050.0,8780681.0
625,P36551;D6RER6,P36551,"Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial",CPOX,50.151,13030892.0,8017650.0,,6307743.75,5756400.0,5606946.4,4268692.1,13324200.0,5491159.55,6401921.4,5459076.0,5869395.0,4246216.25,7208093.9
626,P28288;A0A3B3ITW3,P28288;A0A3B3ITW3,ATP-binding cassette sub-family D member 3,ABCD3,75.475,37170360.5,35650500.0,,13230437.5,43564800.0,40035028.0,41709411.0,14856562.5,15655780.5,15611979.0,28476360.0,17886825.0,18634675.0,22974399.0
627,P10253;I3L0S5;I3L3L3,P10253,Lysosomal alpha-glucosidase;76 kDa lysosomal alpha-glucosidase;70 kDa lysosomal alpha-glucosidase,GAA,105.32,15786099.0,1549600.0,,1927318.75,1750200.0,1293538.4,598043.8899999999,13578600.0,7173247.949999999,1459078.9500000002,1142280.0,697352.625,1344041.25,1524191.2
628,P48449,P48449,Lanosterol synthase,LSS,83.308,40013795.5,44245000.0,,14650125.0,35039600.0,56198692.0,22709725.0,14519482.5,23964335.5,12235384.5,37644120.0,8781581.25,19990062.5,8570121.0
629,Q15643,Q15643,Thyroid receptor-interacting protein 11,TRIP11,227.58,5489220.1,12496000.0,,21559562.5,9638400.0,3636292.0,17072887.0,21564772.5,11723602.0,10471336.5,7305840.0,8318396.25,4455125.0,8162819.0
630,Q9H2W6,Q9H2W6,"39S ribosomal protein L46, mitochondrial",MRPL46,31.705,31905450.5,4849450.0,,4038912.5,5043320.0,2355676.4,1619517.2999999998,10676929.5,17343146.5,16766551.5,8686800.0,16914825.0,3446795.0,14442442.0
631,Q6NUK1;A0A3B3IU96,Q6NUK1,Calcium-binding mitochondrial carrier protein SCaMC-1,SLC25A24,53.354,16992521.0,15011000.0,,9269006.25,10625600.0,12755820.0,18166553.0,12097912.5,9756596.5,5335859.7,6112836.0,6425696.25,4172085.0,15989729.0
632,P30519;A0A087WT44,P30519;A0A087WT44,Heme oxygenase 2,HMOX2,36.032,35785085.0,28982500.0,,13187125.0,20633600.0,24303576.0,43910240.0,16167915.0,25952231.5,16494003.0,14025600.0,11787862.5,16606487.5,6924068.2
633,Q06124,Q06124,Tyrosine-protein phosphatase non-receptor type 11,PTPN11,68.01,2716894.95,8419850.0,,5794556.25,8669600.0,7834701.6,12438917.0,14162925.0,5008992.15,9641355.0,7509780.0,7006837.5,5599972.5,6329137.5
634,O00299,O00299,Chloride intracellular channel protein 1,CLIC1,26.922,32803074.5,10450950.0,,11599875.0,13401200.0,15072244.0,11616827.0,12245782.5,16767008.5,21155854.5,9935892.0,5560076.25,8842100.0,3442787.5999999996
635,A0A0G2JMP8;A0A0G2JMM6;A0A087WVI4;A0A0G2JPL6;A0A0G2JP95;A0A087WT65;Q7Z404;A0A0G2JNC6;C9JFU4,A0A0G2JMP8;A0A0G2JMM6;A0A087WVI4;A0A0G2JPL6;A0A0G2JP95;A0A087WT65;Q7Z404;A0A0G2JNC6,Transmembrane channel-like protein;Transmembrane channel-like protein 4,TMC4,78.762,56453453.0,25412000.0,,9100000.0,0.0,28798000.0,4958511.5,14973427.5,929553.95,4900476.0,3436164.0,7133737.5,6423500.0,6163979.5
636,P23368;A0A1W2PQT3;A0A1W2PQH3;A0A1W2PQY8;A0A1W2PR68,P23368;A0A1W2PQT3;A0A1W2PQH3;A0A1W2PQY8;A0A1W2PR68,"NAD-dependent malic enzyme, mitochondrial",ME2,65.443,19095608.0,10188900.0,,10833375.0,9217200.0,7407813.6,7701429.1,11104242.0,9856284.5,12302461.5,6333660.0,10276537.5,7204760.0,13181385.0
637,Q15006;E5RGJ2;H0YAS9,Q15006,ER membrane protein complex subunit 2,EMC2,34.833,56374815.0,65215000.0,,23780750.0,36509600.0,55067584.0,55924206.0,14450317.5,32526142.0,17602315.5,39946680.0,16965450.0,31703887.5,9565675.0
638,Q8IXB1;A0A7P0Z431;A0A7P0TB97;A0A7P0Z4F2;A0A494C1G5;A0A7P0TB22;E7EP04;Q71S60;A0A7P0T8Y3,Q8IXB1;A0A7P0Z431;A0A7P0TB97,DnaJ homolog subfamily C member 10,DNAJC10,91.079,18212848.5,29889500.0,,15250812.5,24688800.0,25990316.0,38666451.0,15822487.5,14999379.0,15403038.0,14046840.0,15951937.5,21153325.0,13136970.0
639,O60568;H7C2S8,O60568,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3",PLOD3,84.784,10531546.2,10842300.0,,7302662.5,12686000.0,13471172.0,20532618.0,16262520.0,7581785.5,5641908.15,5936364.0,6748278.75,8135587.5,4435709.6
640,E7EPT4;P19404,E7EPT4;P19404,"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial",NDUFV2,27.907,12095003.899999999,1087250.0,,3097150.0,520736.0,350701.56,258917.45,9043562.25,8205935.0,705457.29,492732.0,722104.875,517515.875,762654.9
641,Q13618,Q13618,Cullin-3,CUL3,88.929,8985398.45,12394000.0,,6686356.25,11926800.0,13970660.0,24014844.0,17879947.5,15603371.0,8469974.7,6435900.0,10983600.0,7040873.75,9776564.0
642,Q96RL7,Q96RL7,Vacuolar protein sorting-associated protein 13A,VPS13A,360.27,3100015.45,5075650.0,,6407318.75,3871520.0,5955281.2,3029626.5999999996,12511710.0,4243153.75,3253311.5999999996,3060684.0,5529127.5,6397508.75,6233661.7
643,Q86VI3,Q86VI3,Ras GTPase-activating-like protein IQGAP3,IQGAP3,184.7,0.0,3061500.0,,8275312.5,10092000.0,14877192.0,16225030.0,14296485.0,6481186.0,3993394.5,10681920.0,8192272.5,11368978.75,21006979.0
644,P78344,P78344,Eukaryotic translation initiation factor 4 gamma 2,EIF4G2,102.36,10889109.35,3290250.0,,10214750.0,3133200.0,2860633.6,4014334.9999999995,12579285.0,7913834.5,11330616.0,10848600.0,5320653.75,1728798.75,10156230.0
645,P23378,P23378,"Glycine dehydrogenase (decarboxylating), mitochondrial",GLDC,112.73,1404407.55,2334200.0,,1779268.75,1881680.0,2571734.0,3022019.1999999997,9941554.5,2072667.45,3101424.5999999996,701100.0,2898720.0,2045768.75,4576028.1
646,Q13555,Q13555,Calcium/calmodulin-dependent protein kinase type II subunit gamma,CAMK2G,62.606,11863309.5,9185050.0,,14927062.5,9699200.0,11226380.0,14517864.0,19917532.5,8453322.5,10478661.0,13545000.0,8734837.5,7891298.75,13978223.0
