,Protein IDs,Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],RIPA sample avg,SMA200P sample avg,SMA200CB sample avg,SMA300CB sample avg,ChloroSMA20 sample avg,ChloroSMA40 sample avg,ChloroSMA60 sample avg,ChloroSMA80 sample avg,NP40 sample avg,AASTY645 sample avg,AASTY650 sample avg,AASTY1150 sample avg,AASTY1145 sample avg,AASTY80 sample avg
312,Q9UBC2,Q9UBC2,Epidermal growth factor receptor substrate 15-like 1,EPS15L1,94.254,18038310.5,8652434.859390037,,4008026.6127296155,18921668.541172452,12954190.539431088,13537946.110903528,36544749.877173774,12318855.286870826,11443001.078880576,10682081.622725949,13581194.80700482,12200468.774612984,23775048.241435528
313,A0A087X1W8;A0A0A0MTJ8;X5DQS5;Q9BY67;A0A087X0T8;F5H125;H0YG94,A0A087X1W8;A0A0A0MTJ8;X5DQS5;Q9BY67;A0A087X0T8,Cell adhesion molecule 1,CADM1,45.676,32568119.499999996,11419408.668180734,,9560241.374615105,29721055.704055462,41763903.094708085,11270748.44887279,35160453.50137053,44099434.09787411,27954844.907399435,20953313.95227013,22502142.3723972,15121519.646096354,24366379.871074323
314,Q9Y6C9,Q9Y6C9,Mitochondrial carrier homolog 2,MTCH2,33.331,107403205.0,61377452.26992049,,80703774.13260995,60890627.140161976,58859449.20181751,47746129.92598529,41983016.9223513,60300992.36539665,19603628.902376138,22398269.752511386,20735896.50485935,32997833.236709226,78781263.4773182
315,Q9BU61,Q9BU61,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3,NDUFAF3,20.35,16535557.499999998,16678937.182701109,,9911418.156220509,14994095.280420355,17207635.62103587,26072998.07839239,31021615.291295353,13698477.075999616,17888908.753626127,28052975.95909387,16083234.769379241,14162867.902263315,16249246.13559202
316,Q15738,Q15738,"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",NSDHL,41.9,40957931.0,55411279.71842085,,53715147.85844184,75456961.21672146,56921979.246122815,51517893.768176936,50171329.50825369,37051404.995446876,47280652.187755875,34680685.02431645,58810559.82858801,58636152.59289503,42704172.85275842
317,P56134;C9JU26,P56134;C9JU26,"ATP synthase subunit f, mitochondrial",ATP5J2,10.918,37284002.0,37108934.621290326,,31761433.044299155,30466615.272022914,30200813.817484852,19431580.19999673,32086674.82525685,29065674.94634784,34526345.79705343,26095913.391147293,34913599.81996044,37998543.720415354,42175360.86678188
318,Q5T9A4,Q5T9A4,ATPase family AAA domain-containing protein 3B,ATAD3B,72.572,43775473.0,19262784.96403106,,17390809.310192633,17685018.38519246,10702436.748553261,4957284.60418505,40418868.80466537,29519762.484041236,18638899.691968292,4772194.941553941,28841271.376437135,19271145.967583258,63198893.5407902
319,Q15526;A0A087WYS9,Q15526,Surfeit locus protein 1,SURF1,33.331,19874316.0,1738779.4712347207,,760266.7363928683,580730.4526708652,6082236.943362112,4832833.944665761,37167486.53344256,2181045.567817933,6568187.4207675215,10451342.607504176,4044382.6144198715,8341629.541884312,0.0
320,P42765,P42765,"3-ketoacyl-CoA thiolase, mitochondrial",ACAA2,41.924,38682703.5,11829282.724926595,,19325598.70157081,8929212.876716616,11210250.98121131,8237229.878334262,39604477.63595286,15350907.734466847,17888908.753626127,6546470.309800244,15349337.051075751,8447778.649894431,30147493.170968127
321,Q15125;C9J719;C9JJ78;A0A494C0F3,Q15125,"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase",EBP,26.352,14242109.0,55890149.961220615,,34019774.90556773,130418230.8352643,82791914.16320346,53546178.558896236,34376412.31410072,72446306.79845618,62835476.99308349,31804798.16599496,111850249.69011882,77453387.0072947,31704623.045931075
322,Q9Y5M8;H7C4H2;C9J5Z8,Q9Y5M8;H7C4H2,Signal recognition particle receptor subunit beta,SRPRB,29.702,96638430.0,126627976.83053489,,78147437.72764403,112072859.68987207,105441035.4144171,109499483.0340188,50898042.95279839,76575856.24438538,70926075.92607453,86738665.71959716,101798146.21888898,140978545.28760457,61594222.68679242
323,O75323,O75323,Protein NipSnap homolog 2,GBAS,33.742,19443725.0,16995304.67117987,,22442578.125792198,21227433.84596755,13544420.347063068,31433015.095215604,34047620.84847145,23142683.353228234,40558133.5815453,48472651.38183471,35509977.54346822,17767563.947662637,56634982.202541955
324,Q969V3;K7EMW4;K7ENM2;A0A0C4DGP7;K7ELZ9;K7EQ66;K7EN96,Q969V3;K7EMW4;K7ENM2;A0A0C4DGP7,Nicalin,NCLN,62.974,36693258.0,55848039.61292481,,33326448.184374027,53417184.08859015,50470063.50489799,64633355.5360269,42465806.44196762,45271814.814587004,34512964.48039652,22505928.561631255,46176768.58059423,57247821.55327492,34520611.995884985
325,Q9H0T7,Q9H0T7,Ras-related protein Rab-17,RAB17,23.491,6086773.0,5185079.578238428,,6955018.638484218,13078093.548995117,7315871.390836589,9643081.399425995,48322790.82371577,21965721.035798706,14957763.200207297,0.0,7928488.715647026,5678031.629472256,2485090.710945677
326,O00161;H3BM38;H3BR18;H3BP15;H3BQY9;H3BV99;H3BU94,O00161;H3BM38;H3BR18;H3BP15;H3BQY9;H3BV99,Synaptosomal-associated protein 23;Synaptosomal-associated protein,SNAP23,23.354,42758933.0,41901956.05936959,,46506725.10068212,80652273.6038553,63269927.90196659,75067234.04019298,47768060.607346386,39088181.04736535,33522747.047785025,39333291.39682103,43165453.4306454,39927076.79077738,24977248.88935757
327,Q86UP2,Q86UP2,Kinectin,KTN1,156.27,54077051.0,37596982.76051354,,42429963.980063185,51392370.96075885,48571039.71098482,57469118.90722845,40164266.18256271,41159573.63803177,44983526.16165265,44621957.652395956,42093673.727981746,37887429.95479228,49869835.76125584
328,P22307;H0YCB0,P22307,Non-specific lipid-transfer protein,SCP2,58.993,29738590.0,29339575.360713787,,39053055.00860212,34211109.04040926,33283546.198080145,49482860.02629064,39222292.68445217,50637378.32051573,42103357.0526411,43038500.24907076,30140616.263070866,29693971.80142767,33091777.639687277
329,P51665,P51665,26S proteasome non-ATPase regulatory subunit 7,PSMD7,37.025,15888712.0,31717730.286906525,,47226697.3193962,37258403.86145307,40852025.11667849,53443594.501158,51791119.258584574,45707066.882667564,39398419.47127959,25125820.230050966,50294521.34915618,33850099.460264854,35794449.73550335
330,P01111;A0A804HKM6;A0A8C8MQR2,P01111,GTPase NRas,NRAS,21.229,62357536.5,49865130.89735888,,43291864.25699809,58066712.32867135,45645882.44417017,46815674.52509631,52541438.244251385,40388337.517397806,48356892.37030466,44884412.37084494,55630532.55948895,49225171.263022356,49104621.37268141
331,P06865;H3BP20;H3BS10,P06865;H3BP20;H3BS10,Beta-hexosaminidase subunit alpha;Beta-hexosaminidase,HEXA,60.702,24980991.0,5125963.127746236,,4595043.236673611,8804799.422942279,4787467.683702635,4285988.928108475,38403405.22219259,31254661.955407944,11450583.82498616,1577579.8142867603,4492319.829993149,3388851.645369837,6152453.9333960535
332,Q9BYD6,Q9BYD6,"39S ribosomal protein L1, mitochondrial",MRPL1,36.908,57588429.5,17906615.798401967,,15841020.16870084,21115743.84119096,20329355.658649053,21748270.17058539,31016556.961054906,24940198.03438898,25030071.40953152,24369298.86866811,30370143.21586827,21616355.65903178,41755307.01092613
333,Q13423;E9PCX7;A0A590UK15;A0A590UJI3,Q13423;E9PCX7;A0A590UK15;A0A590UJI3,"NAD(P) transhydrogenase, mitochondrial",NNT,113.89,31526166.0,19234171.52224032,,36788731.50503306,20880273.67648155,18815876.47302393,25835884.92739215,32750440.16014261,21350259.339530412,5681770.773080362,19242411.79652736,10112002.812757585,8017744.735706442,28368288.311746556
334,P08574,P08574,"Cytochrome c1, heme protein, mitochondrial",CYC1,35.422,21342065.5,25071853.523811724,,11664746.271628223,27225877.968479443,27668782.09226729,10913953.897177935,29763215.13480998,29482091.544815555,38101706.16666931,18534191.414371252,35084273.707938,21811395.77954035,24378102.304260995
335,Q7L2E3,Q7L2E3,Putative ATP-dependent RNA helicase DHX30,DHX30,133.94,27735718.5,32368281.180450737,,27655307.49784143,35591689.61491579,33577036.61618705,43954569.160370484,36455386.04292581,21941794.89872293,28509213.740328647,39766836.33084428,35513247.15818044,31311031.709644187,43978661.83866494
336,P30153,P30153,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,PPP2R1A,65.308,49714560.0,51011288.197769135,,22051052.44794164,50836223.823572315,32969478.96099157,38827615.92384731,42041468.73846318,59128102.58193747,70515715.5485959,31235021.19297192,32785734.56525176,38705416.39959187,13766630.160541305
337,Q96HS1,Q96HS1,"Serine/threonine-protein phosphatase PGAM5, mitochondrial",PGAM5,32.004,57703989.0,47357945.5449777,,24421414.15592856,41679370.59691413,42060100.9889968,75292199.07909264,32522815.299322348,42488237.84585662,42160068.34704421,66359144.122960486,49364642.9250026,45064906.38950771,49759775.13855875
338,Q96A33;J3QR89,Q96A33,Coiled-coil domain-containing protein 47,CCDC47,55.873,84237121.5,97386658.949178,,28302412.437622212,98082823.00909284,125285752.83652431,133210798.13404259,48439132.41924613,87148154.43139939,91154166.27243991,67072601.960695386,100736175.36036196,89547647.57083075,68496782.09487785
339,Q5JPE7;P69849,Q5JPE7;P69849,Nodal modulator 2;Nodal modulator 3,NOMO2;NOMO3,139.44,63246050.0,63092639.14858436,,32460741.40779335,59480684.760276034,52566191.56484606,52944172.11480076,43530303.93923573,48496243.58560717,44468664.07313908,35569888.59369569,51126965.254885785,62446527.31083066,54607001.26124767
340,Q02809,Q02809,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",PLOD1,83.549,35913591.0,43549658.405508116,,30145302.05183824,55303824.01463597,47165318.07739525,35259220.47682096,47161060.978492334,28880374.65069717,45394523.744686365,28380025.963014767,47706294.3429678,45005212.29201872,40464536.8678159
341,P21397,P21397,Amine oxidase [flavin-containing] A,MAOA,59.681,367603880.0,72241382.25397871,,90830694.54734738,171685960.43519253,66715462.090922825,144684015.11792505,57199598.35901279,67217173.18053399,64113074.13104104,44535248.66559131,82799722.9721,41933625.909342825,124966347.74023011
342,Q9UGT4,Q9UGT4,Sushi domain-containing protein 2,SUSD2,90.207,19514691.0,16595796.2386299,,23113065.849111278,20227405.298045184,20903882.104426607,26117991.08617232,30262303.718534414,18718893.32794165,14406198.071720483,39382756.2550653,18541331.11002151,19460275.78140975,41783961.84760466
343,Q9Y241;C9JAW5;C9JNU6;A0A8Q3SID1;A8MV81,Q9Y241;C9JAW5;C9JNU6,"HIG1 domain family member 1A, mitochondrial",HIGD1A,10.143,32397897.0,13571409.428974574,,19659483.099071145,16169143.217270989,11831995.811599422,16465191.197065858,29938008.54645221,12818300.671658937,16733655.082246052,16825617.016663507,11721437.958697662,14513349.088510536,13336937.859620957
344,Q9H0H5,Q9H0H5,Rac GTPase-activating protein 1,RACGAP1,71.026,3757266.1,7252535.7166845305,,5346119.995350266,11117703.676496293,6559564.994213113,1395998.0523879284,24002563.842307743,7016008.804085411,3500488.7168926806,4692003.6772473585,7912925.349616889,4170075.9826068953,7042968.107810246
345,O75438,O75438,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1,NDUFB1,6.9611,1194961.95,5942795.909432868,,7054096.386406957,8395691.601322453,4961450.10314498,0.0,29414190.348218903,0.0,2243409.597809058,0.0,8081768.253355605,2280255.4210124817,8014236.821954846
346,Q9NRG9;F8VZ44,Q9NRG9;F8VZ44,Aladin,AAAS,59.573,38987665.5,65458916.79705264,,31727174.547487233,79357475.55879058,83042626.45763797,114988629.9831704,45209107.54237187,39152832.524144575,39126332.69925571,72875702.74201067,58546374.95984113,63967840.25079751,48084118.439152785
347,Q9Y2S7,Q9Y2S7,Polymerase delta-interacting protein 2,POLDIP2,42.033,21840745.5,14446008.97050289,,14967156.607164942,11227205.93891128,12912495.406231398,8962427.177731195,30903025.548991464,20086755.675231066,20512921.229491066,16323985.160115797,18413162.21330273,15841986.030641653,18357330.370328557
348,Q9Y2R0;K7EPV0,Q9Y2R0;K7EPV0,"Cytochrome c oxidase assembly factor 3 homolog, mitochondrial",COA3,11.731,23888690.0,23777770.12810594,,16744791.941739215,4585450.417753187,4819578.35121876,9057632.382193528,27452120.251617543,30174422.3197741,5005631.958573248,19862177.373352546,6126996.401511516,5548123.088600183,4519323.616606181
349,Q9P035;H3BS72;H3BPZ1,Q9P035;H3BS72;H3BPZ1,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3,HACD3,43.159,55920728.5,95869066.78174831,,91623534.04499476,133855289.22967795,116757202.86386035,81473788.4179774,42416347.21294989,83577560.27289996,54802226.56005062,44470653.38011939,79728246.91144644,96264120.08434409,70820428.85099153
350,Q14315,Q14315,Filamin-C,FLNC,291.02,1825840.1,4112075.5110856327,,12520121.120598957,3730561.303872977,2561272.4679809827,5007001.8777818745,39973735.74350574,5955673.678231621,3804053.443338057,8943362.758464638,3104499.1692469176,2555143.7847959255,1866185.3134666774
351,Q15019;B5MCX3;C9J2Q4,Q15019;B5MCX3,Septin-2,2023-09-02 00:00:00,41.487,17256246.0,16804188.47506813,,23978772.625691954,25897688.06631657,18267341.79859164,6009581.070142084,49545782.66851799,12981711.097219003,26133711.430949215,6139985.562934147,23992432.758224204,17065419.513831783,20525980.5098629
352,A0A0C4DGA2;O75521,A0A0C4DGA2;O75521,"Enoyl-CoA delta isomerase 2, mitochondrial",ECI2,40.183,30197951.0,29240238.128836498,,26618308.237201132,41090983.04597766,28676504.727132533,14569635.779297354,36355905.548196964,22967564.39250342,31509177.493697308,16452011.852042127,34197554.19798564,28431530.294135824,43284433.29549869
353,A0A0G2JNH2;A0A7I2V5U5;G5E9E7;A0A087X0K9;G3V1L9;Q07157;H0Y3R8,A0A0G2JNH2;A0A7I2V5U5;G5E9E7;A0A087X0K9;G3V1L9;Q07157,Tight junction protein ZO-1,TJP1,187.85,31357382.0,20403003.62557909,,22179385.86457043,40909054.99696011,32405782.41994121,40753316.65682837,36657157.21585045,13670987.471699791,33956046.825246945,39887297.80915679,32613752.831389315,28184479.47482497,30291418.600648936
354,P13796;Q5TBN3,P13796,Plastin-2,LCP1,70.288,70068376.0,38552563.74107226,,125874961.64329073,3636373.2379892124,331990729.41208047,131908700.48889138,18459533.15748355,52394167.66197304,0.0,253952582.22605014,0.0,0.0,5413224.271718746
355,Q9P258,Q9P258,Protein RCC2,RCC2,56.084,17969262.5,29513955.39275925,,84348769.43626592,30688843.838227883,26989747.06587233,26462187.595688794,40680777.903782025,20348925.049571987,52033568.423180014,48978938.75445246,48331444.67594306,37941213.745599195,61104485.478104785
356,P48444;B0YIW6;Q6P1Q5;E9PK34,P48444;B0YIW6,Coatomer subunit delta,ARCN1,57.21,11801454.0,19734636.81544819,,37229197.89261494,21653467.884806097,20146330.268759504,22458709.763430506,37664326.97039346,26198611.031225394,24625445.8820487,25378381.976851087,27946050.868233025,21209726.55930482,33181649.62745176
357,P36507,P36507,Dual specificity mitogen-activated protein kinase kinase 2,MAP2K2,44.424,11703636.0,7863945.581364048,,6550442.104705309,22812971.336455867,9221447.277109714,2688737.1519209137,22375861.04064824,9304925.615442839,18009977.809093423,5653484.133614094,11111524.030281316,6627758.810215356,19727552.560592897
358,P61586,P61586,Transforming protein RhoA,RHOA,21.768,93134244.0,142937638.6512574,,105901714.21627545,125443995.57098721,124879631.4092546,112710633.9992725,50275306.29652961,119839402.74484631,124133376.98173226,112022773.49602976,119884346.96097034,141888732.5166446,92826692.17381586
359,C9J126;P19022;C9JMH2;A0A6Q8PF58;A0A6Q8PHJ8;C9J8J8;A0A6Q8PG20,C9J126;P19022;C9JMH2;A0A6Q8PF58;A0A6Q8PHJ8,Cadherin-2,CDH2,90.672,46372445.0,13176327.981758263,,7688966.148754911,22451418.12511721,26238151.677805185,5605183.9162160605,29862133.59284545,29936688.149255242,16808208.132191706,8719374.241544437,13555234.066189844,15617985.407390898,9557039.27857853
360,O15400,O15400,Syntaxin-7,STX7,29.815,46899415.5,36938333.723066285,,30851135.84329661,45446317.51059062,32220049.55386986,46974499.84255947,38122386.8755009,34555959.80511836,21326632.723342337,48113012.76542347,26453144.790636245,29212872.837506525,16279203.464846848
361,Q01082;A0A087WUZ3,Q01082;A0A087WUZ3,"Spectrin beta chain, non-erythrocytic 1",SPTBN1,274.61,25337739.0,26141348.395273205,,22886851.01301984,35644080.287259445,32263369.17277863,37109782.886809535,38081358.19688392,22054298.649653696,40498236.25936674,59423589.05760595,40816562.221391074,26574511.934626944,49092898.93949474
362,Q9BZH6,Q9BZH6,WD repeat-containing protein 11,WDR11,136.68,18294363.5,15541417.902454097,,34810439.26056038,50101027.245738775,31186335.14765935,10994131.437041773,39938889.46851598,23269950.039801493,62068918.710308954,35532644.465135306,54788279.8096227,36950055.31501473,149851770.90295875
363,O43491;Q6R5J7;E9PMV8;Q6ZSX4;E9PPC9;E9PN54,O43491,Band 4.1-like protein 2,EPB41L2,112.59,52550323.0,35870458.48038542,,24865143.257492524,47445798.884761244,42652496.77757421,43393506.35335474,39500500.84767694,39803419.82590709,38750381.421752,30763068.25137077,42297697.68602388,41153465.427308545,36604600.11796002
364,P46940;A0A0J9YXZ5,P46940;A0A0J9YXZ5,Ras GTPase-activating-like protein IQGAP1,IQGAP1,189.25,18210451.0,14894106.266471101,,20353353.60592852,19884275.180277925,15400124.522067472,14139052.69484341,36999999.59881431,14245214.761518348,28297024.29048333,18665709.743350122,23875380.551526956,16521671.29908061,29482570.710768558
365,Q9NQC3;A0A0U1RQR6;H7C106,Q9NQC3,Reticulon-4,RTN4,129.93,41692045.5,66486301.3202183,,66558821.44893119,77417869.23872697,65263171.86700634,64125384.47819149,37171982.82698962,60282156.895783804,39121235.05481499,93876153.79449004,69648024.75369157,93093240.54940929,31392676.073907968
366,Q15046,Q15046,Lysine--tRNA ligase,KARS,68.047,33673367.0,40029665.18898674,,45768264.16940287,56802427.53233426,57710396.31026241,70622374.80161355,40969102.7274877,52770367.9874836,69394233.77163567,76374905.00816076,69052954.87606868,42893459.71451228,62214860.39939789
367,Q9UHA4,Q9UHA4,Ragulator complex protein LAMTOR3,LAMTOR3,13.623,19415914.0,15759527.911575971,,18081960.888731603,15903735.52550806,13341359.633428214,12486909.449164333,34129678.20570542,16023384.906319963,19060729.769438565,11024611.217579756,15397727.348816514,15950735.673591886,14579450.65277939
368,Q9H845,Q9H845,"Acyl-CoA dehydrogenase family member 9, mitochondrial",ACAD9,68.76,27259575.0,18278590.541681603,,20942817.265359085,18996512.358806252,16205327.93853422,26559372.492493447,22412786.85140353,24842966.285847012,13764914.401076851,21187835.574298818,19949881.128043175,16735033.370303625,27771746.711802576
369,P09429,P09429,High mobility group protein B1,HMGB1,24.893,36991507.0,40751479.748877704,,74927139.02732319,36569840.739222124,45416829.959190056,27007052.91990376,42403982.40569545,45316612.68826079,124590253.36473256,94428414.38829952,86759226.3885908,88184139.81927536,63597456.269137055
370,Q9Y2U8,Q9Y2U8,Inner nuclear membrane protein Man1,LEMD3,99.996,8770390.65,12074332.559432585,,9784009.175219972,13984279.464038182,12136532.732528068,14360868.223198472,30860310.760294326,7521359.363130519,3620028.479027761,9651641.33457162,6330497.221199698,12128008.414690709,5427942.4378309
371,Q8NC54,Q8NC54,Keratinocyte-associated transmembrane protein 2,KCT2,29.234,18092014.5,4525728.701652914,,5099295.682605309,1667002.1073743333,4172924.739958107,6436384.741942511,22449263.032804113,21143578.240535434,10616927.79726054,25288763.292502657,3192386.4127112227,6605122.335622998,2645297.2978301966
